"NMR.exp" "Population" "X0.681361" "X0.701401" "X0.721441" "X0.741481" "X0.761521" "X0.781561" "X0.801601" "X0.821641" "X0.841681" "X0.861721" "X0.881761" "X0.901801" "X0.921841" "X0.941881" "X0.961921" "X0.981961" "X1.002" "X1.02204" "X1.04208" "X1.06212" "X1.08216" "X1.1022" "X1.12224" "X1.14228" "X1.16232" "X1.18236" "X1.2024" "X1.22244" "X1.24248" "X1.26252" "X1.28256" "X1.3026" "X1.32264" "X1.34268" "X1.36272" "X1.38276" "X1.4028" "X1.42284" "X1.44288" "X1.46292" "X1.48296" "X1.503" "X1.6032" "X1.62324" "X1.64328" "X1.66332" "X1.68336" "X1.7034" "X1.72344" "X1.74348" "X1.76352" "X1.78356" "X1.8036" "X1.82364" "X1.84368" "X1.86372" "X1.88376" "X1.9038" "X1.92384" "X1.94388" "X1.96392" "X1.98396" "X2.004" "X2.02404" "X2.04408" "X2.06412" "X2.08416" "X2.1042" "X2.12424" "X2.14428" "X2.16432" "X2.18436" "X2.2044" "X2.22444" "X2.24448" "X2.26452" "X2.28456" "X2.3046" "X2.32464" "X2.34468" "X2.36472" "X2.38476" "X2.4048" "X2.42484" "X2.44488" "X2.46492" "X2.48496" "X2.505" "X2.52504" "X2.54508" "X2.56512" "X2.58516" "X2.6052" "X2.62524" "X2.64528" "X2.66532" "X2.68536" "X2.7054" "X2.72544" "X2.74548" "X2.76552" "X2.78556" "X2.8056" "X2.82564" "X2.84568" "X2.86572" "X2.88576" "X2.9058" "X2.92584" "X2.94588" "X2.96592" "X2.98596" "X3.006" "X3.02604" "X3.04608" "X3.06612" "X3.08616" "X3.1062" "X3.12624" "X3.14628" "X3.16632" "X3.18636" "X3.2064" "X3.22644" "X3.24648" "X3.26652" "X3.28656" "X3.3066" "X3.32664" "X3.34668" "X3.36672" "X3.38676" "X3.4068" "X3.42684" "X3.44688" "X3.46692" "X3.48696" "X3.507" "X3.52704" "X3.54708" "X3.56712" "X3.58716" "X3.6072" "X3.62724" "X3.64728" "X3.66732" "X3.68736" "X3.7074" "X3.72744" "X3.74748" "X3.76752" "X3.78756" "X3.8076" "X3.82764" "X3.84768" "X3.86772" "X3.88776" "X3.9078" "X3.92784" "X3.94788" "X3.96792" "X3.98796" "X4.008" "X4.02804" "X4.04808" "X4.06812" "X4.08816" "X4.1082" "X4.12824" "X4.14828" "X4.16832" "X4.18836" "X4.2084" "X4.22844" "X4.24848" "X4.26852" "X4.28856" "X4.3086" "X4.32864" "X4.34868" "X4.36872" "X4.38876" "X4.4088" "X4.42884" "X4.44888" "X4.46892" "X4.48896" "X4.509" "X4.52904" "X4.54908" "X4.56912" "X4.58916" "X4.6092" "X4.62924" "X4.64928" "X4.66932" "X4.68936" "X4.7094" "X4.72944" "X4.74948" "X4.76952" "X4.78956" "X4.8096" "X4.82964" "X4.84968" "X4.86972" "X4.88976" "X4.9098" "X4.92984" "X4.94988" "X4.96992" "X4.98996" "X5.01" "X5.03004" "X5.05008" "X5.07012" "X5.09016" "X5.1102" "X5.13025" "X5.15029" "X5.17033" "X5.19037" "X5.21041" "X5.23045" "X5.25049" "X5.27053" "X5.29057" "X5.31061" "X5.33065" "X5.35069" "X5.37073" "X5.39077" "X5.41081" "X5.43085" "X5.45089" "X5.47093" "X5.49097" "X5.51101" "X5.53105" "X5.55109"
211 "O" 183.572 54.656 59.087 69.253 140.03 356.899 671.96 1100.33 4396.73 6418.36 94.419 -87.934 -26.659 95.862 152.569 311.382 36.957 55.37 182.087 212.46 110.343 155.537 241.89 155.341 256.821 408.495 1225.45 17619.2 14623.5 14892.1 14114.3 8274.64 4936.95 1426.63 194.397 74.061 91.101 82.532 61.107 75.505 180.209 127.169 2388.7 1109.54 296.68 255.436 223.628 119.174 13.814 68.818 -31.911 -25.495 71.604 69.914 -34.118 -54.104 -61.469 -55.912 0.573 66.402 587.973 4215.77 1639.4 3075.97 918.586 240.183 174.507 175.87 96.314 96.314 12.878 8.448 17.718 38.152 35.566 86.816 495.817 2903.22 1888.73 1375.46 155.484 27.118 3.957 -14.873 -22.882 104.861 14.185 -9.47 -13.54 -15.574 -18.946 -16.806 -17.141 -19.196 -18.641 -15.38 -8.465 6.858 22.661 237.638 1263.84 302.472 424.364 217.802 177.202 5.83 -1.927 -19.332 -22.462 -25.854 -26.764 -26.487 -26.944 -27.242 -27.804 -27.607 -23.785 -16.713 -20.83 -25.192 -23.658 -9.822 118.736 -25.993 -27.324 -8.894 43.62 65.53 127.016 157.352 12.996 2.507 -7.08 -4.255 -11.631 -17.553 -15.663 4.494 29.799 -11.742 -19.456 -4.864 2.082 -13.771 18.599 378.634 25.052 20.129 30.884 28.714 -2.104 33.253 -3.772 -0.382 -4.985 -9.333 -9.684 -8.879 19.331 9.349 7.868 11.915 1.467 5.247 5.814 3.264 7.329 -7.24 242.13 958.294 106.734 54.804 34.839 10.444 9.954 -9.835 844.356 271.504 45.723 24.346 25.386 31.761 34.894 12.981 7.189 3.322 1.931 1.659 2.855 7.011 10.113 7.798 14.733 7.318 4.215 3.993 2.439 4.214 2.272 0.19 -0.181 0.215 -0.216 -0.232 0.152 -0.075 0.189 0.275 3.094 1.079 -0.17 -1.12 -1.302 -2.336 -0.979 3.449 7.721 10.324 2.554 0.179 -1.101 -3.407 -7.329 0.382 204.814 351.07 15.798 272.606 1951.82 2807.53 1921.94 1211.58 325.096 108.293 70.905 39.863 32.122 28.481 26.299 26.788
221 "B" 126.061 41.306 47.277 56.635 122.12 316.507 596.799 950.763 4897.14 7309.83 -42.925 -132.211 -61.744 58.013 80.891 184.757 -21.039 6.143 113.358 125.109 40.503 69.589 128.82 71.952 176.737 311.822 1175.42 20172.3 17342.8 17977.1 16737.9 9961.07 5506.7 1534.38 263.843 145.578 131.237 85.725 62.444 69.545 148.166 110.2 2846.16 1253.6 355.031 314.158 274.839 168.597 96.639 158.154 28.005 20.628 86.436 68.33 -10.786 -26.987 -38.781 -29.645 15.375 65.13 814.363 5576.64 1897.59 3343.98 911.393 257.407 174.348 164.809 104.348 104.348 31.684 25.299 36.136 52.532 42.254 67.765 682.66 3715.99 2361.15 1279.3 114.702 26.333 6.543 -12.319 -18.07 139.396 20.16 -3.706 -8.887 -10.932 -12.401 -10.165 -10.91 -12.754 -12.046 -8.47 0.562 16.801 37.143 287.929 1385.28 276.948 368.988 157.299 120.345 -3.159 -2.964 -20.425 -20.946 -25.948 -27.14 -25.396 -25.263 -24.12 -26.586 -25.428 -20.199 -24.274 -25.175 -25.246 -21.971 -5.742 151.502 -26.361 -26.187 -11.046 -4.66 12.882 87.751 381.082 16.027 0.504 -4.393 -5.648 -9.505 -15.502 -13.658 2.893 25.351 -11.914 -17.007 -3.629 2.609 -12.445 35.529 607.202 47.284 23.243 44.989 60.453 10.395 86.93 1.421 5.473 -6.932 -11.142 -13.134 -9.878 13.654 -0.771 -1.043 -5.817 -9.775 -5.518 5.103 6.353 8.104 -19.32 327.169 1242.66 128.649 60.998 33.068 7.223 6.012 4.804 1136.95 303.927 47.229 25.509 25.571 22.62 15.729 5.332 3.388 2.512 1.621 2.04 3.328 4.965 9.112 5.913 9.116 4.109 2.751 2.977 1.569 3.114 1.371 -0.016 0.084 -0.105 -0.031 -0.16 0.335 -0.065 0.044 -0.216 2.225 0.472 0.651 -0.349 0.136 -1.026 0.522 7.413 11.766 10.006 5.01 4.67 5.955 7.413 -0.193 7.317 310.06 448.538 34.281 346.279 2404.97 3363.25 1968.31 1150.1 255.721 85.953 57.703 32.333 25.895 23.681 23.067 25.08
231 "O" 157.798 33.03 36.114 42.44 86.973 222.068 448.868 768.74 3726.65 5687.42 168.678 -45.423 -18.951 84.152 127.913 299.212 13.314 34.303 161.773 184.448 73.002 100.013 162.569 54.015 111.408 208.654 848.975 15246.2 12936.4 13292 12752 7446.19 4583.83 1427.97 315.096 192.889 192.588 177.383 144.911 148.087 251.019 177.5 1786.33 1156.71 308.083 255.039 229.465 163.672 71.479 130.066 22.117 32.756 140.059 128.787 30.336 15.911 10.844 21.099 68.595 125.594 669.026 4093.53 1433.1 2668.38 775.62 231.626 178.888 177.728 144.093 144.093 57.915 58.524 74.459 105.727 97.382 126.377 637.378 2809.43 1025.5 1482.55 185.64 30.096 19.362 8.089 4.708 147.85 44.498 21.557 18.388 16.287 15.135 18.138 17.587 16.237 17.369 21.019 28.461 42.428 60.396 252.766 1117.51 252.278 382.686 195.79 159.009 28.204 11.868 3.452 1.803 0.515 0.32 1.42 -0.362 -0.511 -0.922 -1.009 0.162 -0.461 0.275 0.522 2.918 17.541 161.055 -3.572 -2.521 6.118 11.667 5.277 10.509 232.181 18.229 0.699 0.279 2.1 1.899 -1.398 2.283 23.236 46.768 3.262 -5.022 -0.045 2.847 8.907 26.003 486.484 38.047 26.979 40.132 51.577 19.981 18.579 11.621 12.69 -4.997 -8.534 -10.844 -9.878 -4.096 -8.782 -6.677 -3.618 -8.905 -12.265 14.768 8.864 2.01 -17.119 241.044 890.394 88.251 32.18 9.986 -1.632 -5.586 -2.311 860.381 236.709 32.904 15.429 13.17 8.406 17.439 11.319 -0.229 -0.418 0.174 0.476 0.178 -0.572 -0.319 3.266 9.648 3.97 1.89 2.5 1.351 4.21 1.267 0.108 0.349 0.164 0.358 0.214 0.093 -0.19 -0.402 -0.435 1.204 0.313 -1.519 -1.431 -1.606 -2.934 -2.377 2.065 4.771 5.078 -1.87 -6.109 -4.409 -3.872 -10.73 -6.439 224.351 336.684 13.403 236.109 1742.63 2542.96 1602.89 974.863 250.455 77.888 47.159 21.776 16.263 13.356 11.54 12.469
251 "S" 119.699 22.434 24.798 29.075 81.369 239.872 482.339 740.069 2539.74 3593.48 208.958 23.158 16.452 86.698 131.159 276.943 48.156 71.645 179.993 185.498 83.018 105.001 154.751 71.479 123.113 223.608 739.151 10663.7 8458.92 8328.48 7652.38 4625.52 2742.96 887.584 216.533 152.401 159.841 142.982 126.422 133.486 216.311 153.629 1183.46 688.115 263.486 232.257 209.052 145.403 79.692 124.888 36.455 43.983 125.337 117.619 40.793 26.78 24.166 32.185 70.49 122.278 470.948 2431.89 839.745 1616.9 464.83 138.502 107.474 121.54 87.988 87.988 38.385 40.381 55.669 78.613 72.692 103.161 402.013 1554.02 925.89 671.44 81.19 14.13 5.786 -1.897 -3.939 107.677 25.18 7.662 5.478 3.192 3.319 5.043 4.542 3.016 5.147 7.792 14.416 25.846 42.075 160.669 655.978 153.144 239.646 124.699 98.395 31.404 2.093 -0.464 -2.873 -5.879 -7 -7.755 -7.267 -5.291 -7.273 -5.052 -5.197 -7.188 -7.616 -7.073 -4.416 11.043 120.519 -8.23 -4.534 2.308 8.726 6.823 91.877 153.122 17.375 3.158 0.443 4.458 0.297 -2.634 -1.8 17.237 36.669 2.814 -3.376 9.315 22.323 25.668 21.633 163.145 29.123 31.844 25.217 3.244 -2.696 22.937 0.176 3.999 -1.606 -7.336 -7.714 -4.272 23.053 3.689 3.075 2.248 -3.891 3.841 7.736 2.399 3.516 -4.502 149.555 540.29 51.097 24.563 27.825 -2.078 4.778 3.388 472.596 128.303 17.454 6.83 10.543 12.835 5.094 -2.609 -6.111 -5.183 -4.738 -5.602 -6.692 -6.973 -4.501 -4.541 -1.295 -5.771 -7.083 -6.803 -8.532 -7.885 -9.142 -10.367 -10.363 -10.797 -10.657 -10.221 -11.007 -11.438 -11.544 -11.866 -9.067 -11.342 -11.889 -12.424 -12.185 -12.725 -12.219 -8.859 -5.947 -2.405 -5.89 -7.996 -6.136 -8.165 -12.216 -7.481 115.837 173.631 -2.052 140.955 1061.05 1532.3 993.694 622.17 165.682 51.066 30.822 14.632 10.283 8.82 7.619 8.101
281 "B" 146.415 25.956 29.159 34.456 97.886 291.845 552.972 877.633 4539.07 7206.38 270.257 17.372 22.107 134.077 155.521 328.402 24.848 47.542 171.97 187.664 53.577 82.486 135.956 19.283 84.064 155.771 933.018 20481.9 16460.3 17635.8 15974.2 9135.2 5104.4 1709.83 486.658 333.308 307.345 284.519 255.432 265.475 369.796 297.159 2424.05 856.105 339.175 325.871 293.069 172.195 98.468 146.696 47.023 59.455 170.977 158.222 60.311 48.63 47.228 66.704 136.068 228.652 1009.78 5152.76 1647.18 3294.33 831.56 252.788 214.279 204.981 130.621 130.621 68.983 68.221 85.836 133.34 133.328 204.025 979.561 3975.06 1949.65 725.814 89.187 28.973 13.023 5.337 4.178 129.223 38.903 19.875 17.956 17.074 16.733 20.239 20.018 19.574 21.497 26.985 36.468 55.106 78.79 341.693 1370.74 289.568 424.292 200.981 159.339 17.777 16.52 3.251 1.964 0.028 0.471 0.489 1.71 2.246 1.586 1.577 7.742 18.333 10.273 4.238 6 19.888 146.221 5.303 7.063 49.829 66.425 113.992 194.379 244.4 46.188 45.519 23.706 27.046 17.343 11.262 11.793 38.959 73.982 23.377 14.808 32.929 42.066 25.004 67.001 565.752 59.847 44.428 74.982 154.057 30.377 65.272 17.594 29.109 22.035 15.763 12.11 18.474 58.236 39.829 39.015 35.911 39.689 14.947 35.863 35.775 48.09 31.527 425.182 1357.52 127.725 68.297 57.997 34.111 33.256 29.928 1282.99 341.761 59.902 38.961 50.796 57.917 40.146 16.836 12.107 10.399 10.089 9.8 10.503 19.224 17.71 10.59 14.851 9.796 7.86 6.961 5.189 6.754 4.097 1.857 2.18 1.164 0.67 0.463 0.31 -0.295 -1.047 -1.217 1.84 -0.723 -1.126 -3.513 -3.341 -4.743 -4.314 1.851 7.331 9.246 3.346 5.237 0.701 4.161 1.063 17.113 336.468 472.244 9.611 328.793 2302.3 3036.05 1926.42 1142.11 272.297 87.716 57.961 28.623 22.575 19.262 17.939 19.315
291 "O" 109.188 15.652 17.709 20.81 63.78 208.324 431.337 678.063 2189.28 3409.55 257.864 51.378 43.866 82.404 125.632 272.906 63.397 74.583 173.076 180.92 83.028 104.795 153.16 57.403 92.605 169.28 540.328 8847.8 7377.73 7210.31 7026.29 4366.83 2913.09 1022.68 290.963 214.041 237.362 210.506 193.786 207.208 291.937 247.618 962.76 817.215 240.855 198.67 182.34 145.72 74.624 129.863 29.591 37.072 114.872 113.002 39.506 27.771 26.275 33.468 72.271 123.044 413.339 2198.26 781.325 1537.01 446.04 125.562 92.541 115.683 102.787 102.787 36.958 43.325 59.908 76.212 73.431 103.093 341.465 1300.43 542.76 990.512 131.708 8.868 3.738 -2.197 -3.889 126.134 33.159 12.76 10.795 8.852 8.191 11.831 11.037 9.506 10.014 12.485 16.197 26.215 37.36 138.782 636.504 154.372 230.522 128.793 103.091 16.24 3.092 0.98 0.166 -0.282 -0.753 -0.995 -0.413 -0.902 -0.717 -0.304 0.289 0.146 0.689 0.481 2.935 18.248 151.613 -0.049 0.721 7.202 13.927 11.532 50.583 55.565 19.51 4.46 4.721 5.635 3.458 0.796 1.683 18.668 38.779 6.504 -0.079 6.969 15.776 10.975 15.351 119.355 23.035 24.616 21.318 12.657 8.261 4.029 2.556 9.35 2.029 -2.733 -2.302 -1.43 13.436 1.515 1.969 4.648 -0.73 -0.174 12.643 6.422 4.157 -2.031 121.335 434.05 39.126 15.888 17.675 1.141 2.472 1.412 409.491 117.522 19.378 9.77 9.09 8.574 12.48 6.011 0.587 0.385 -0.054 -0.401 -0.55 -0.402 -0.193 2.593 8.333 3.609 2.652 2.887 1.194 2.84 1.319 0.139 -0.054 -0.073 0.112 0.039 0.118 -0.188 -0.158 -0.156 1.512 -0.528 -1.033 -1.4 -1.029 -2.153 -1.589 1.048 2.14 5.918 1.015 -1.711 -0.961 -1.467 -5.791 -3.289 104.631 155.811 2.879 118.933 946.19 1418.48 947.173 593.115 168.454 54.24 31.278 14.662 10.65 8.343 7.491 8.11
321 "B" 79.727 14.26 16.063 20.196 48.763 144.083 337.644 540.092 2356.8 4168.88 142.613 1.776 6.3 78.282 81.124 160.69 6.346 31.006 117.571 111.122 34.11 46.557 81.806 14.391 59.289 119.881 535.594 11022.5 9080.68 9111.68 9067.29 5345.6 3595.72 1157.06 294.285 206.74 188.319 157.375 141.53 143.605 197.3 153.608 1213.88 1007.57 245.784 198.17 185.252 150.733 71.533 107.934 33.438 37.55 94.287 84.735 35.036 30.103 30.178 39.614 75.34 129.819 505.028 2807.11 983.537 1957.35 548.157 151.825 110.615 121.143 105.645 105.645 41.951 44.117 55.383 74.614 69.424 90.995 435.729 1815.29 636.852 1291.14 148.184 5.237 1.538 -2.343 -3.146 90.871 24.562 10.182 9.457 7.885 7.11 9.238 8.964 8.876 10.656 13.644 19.487 31.297 45.384 180.939 821.924 188.346 268.507 131.95 106.613 14.101 2.219 0.281 -0.133 -0.389 0.423 0 -0.262 -0.04 0.632 0.464 1.319 1.137 2.198 2.226 4.638 16.366 113.274 2.718 4.146 10.979 14.022 8.2 10.05 89.148 14.633 7.492 4.568 5.473 5.564 3.714 5.002 17.898 32.945 9.612 5.523 8.595 15.747 13.986 29.5 178.187 31.329 34.168 32.634 42.211 17.585 10.458 9.254 14.925 5.319 1.29 0.746 0.902 10.726 2.188 4.165 6.023 1.679 0.316 18.513 18.458 11.469 -0.566 185.295 625.027 60.815 29.907 19.524 7.424 8.179 11.097 609.86 168.171 28.126 15.456 13.775 9.152 10.938 9.918 4.134 3.558 3.434 3.115 2.003 1.952 1.937 2.804 4.039 2.396 2.538 2.608 1.226 2.758 0.941 -0.024 -0.062 0.155 -0.197 0.224 0.031 -0.033 -0.192 -0.439 1.394 -0.797 -1.791 -2.275 -2.595 -3.654 -3.267 0.332 3.378 4.793 -0.908 -3.235 -3.989 -3.036 -8.7 -6.962 155.694 222.903 1.1 156.349 1214.24 1759.52 1141.68 705.124 180.228 56.486 31.694 12.764 9.064 6.929 5.458 6.172
351 "S" 144.916 23.513 26.856 32.72 77.553 217.656 482.75 784.683 3748.55 6027.16 261.035 18.082 13.564 118.021 140.306 313.577 20.404 56.675 202.597 208.342 76.255 107.305 164.35 47.969 114.265 216.562 952.107 16964.4 13661.7 14124.7 13036.8 7645.98 4580.06 1486.94 384.37 251.178 234.872 223.685 197.939 203.748 312.465 228.341 1831.5 958.414 280.82 252.677 239.027 174.777 84.754 134.39 41.213 54.568 163.047 145.983 55.007 46.043 47.686 67.257 139.023 230.888 860.654 4285.57 1384.66 2710.15 697.761 198.867 162.547 172.53 136.564 136.564 55.786 57.916 76.778 123.451 115.235 166.45 756.117 2950.71 1161.46 1199.21 126.711 9.22 2.562 -4.552 -2.666 118.291 28.26 12.228 11.057 11.428 10.901 14.404 14.297 14.743 16.747 21.157 29.859 46.882 67.17 274.284 1135.69 249.382 383.698 192.888 150.441 16.715 10.121 0.872 0.079 -0.366 -0.378 -0.343 -0.147 0.236 0.475 0.338 2.368 3.682 2.908 2.126 3.69 17.802 142.593 0.555 3.339 10.14 19.896 26.706 166.024 137.525 30.336 14.337 11.836 14.68 9.853 5.724 9.451 33.379 62.014 11.082 2.501 8.908 10.922 14.269 42.974 277.253 20.684 23.522 28.657 37.042 10.875 20.899 1.978 4.679 -0.388 -3.642 -3.917 -1.512 5.386 2.055 5.799 5.851 0.602 16.015 16.528 11.812 8.283 1.558 305.166 1005.86 65.605 28.952 13.612 3.596 2.527 17.271 985.521 248.237 32.403 16.917 17.338 21.766 34.342 6.54 0.523 -0.285 -0.611 0.681 0.783 0.065 -0.033 0.877 4.051 1.208 1.266 1.498 0.672 1.723 0.338 -0.122 0.15 0.173 -0.276 -0.213 0.187 -0.041 -0.158 0.213 1.813 -0.145 0.026 -0.364 -0.014 -0.856 -0.054 4.032 8.105 12.891 5.341 4.076 5.506 4.706 2.065 17.768 274.957 374.002 20.031 269.369 1868.44 2578.41 1623.21 976.654 249.086 77.999 49.647 26.593 20.65 18.405 17.534 17.181
411 "B" 119.212 15.763 15.204 17.667 59.068 178.129 386.916 601.183 2238.68 3791.46 308.85 69.629 43.465 86.331 127.637 294.808 63.554 74.973 191.23 194.704 85.249 108.308 148.251 52.058 84.639 154.43 557.653 9961.31 8264.02 7819.78 7845.57 4916.32 3428.4 1110.81 291.32 214.35 219.219 194.97 167.375 168.725 247.542 183.805 1138.19 1119.83 278.599 219.46 207.225 173.211 92.924 137.646 48.025 58.256 149.071 144.304 61.399 48.114 50.575 61.085 104.452 161.962 480.869 2407.95 844.565 1693.87 460.602 120.019 87.533 112.101 105.943 105.943 40.819 48.318 64.742 91.241 87.55 111.374 389.707 1329.67 566.006 1424.36 147.625 -4.345 -3.79 -6.809 -6.114 104.546 28.426 9.887 8.999 6.763 5.923 9.308 8.782 8.098 9.552 12.587 18.247 28.212 39.882 146.067 710.038 173.133 227.283 127.247 103.397 17.016 4.46 0.55 0.23 -0.845 0.394 -0.053 -0.119 0.036 0.127 0.06 2.161 0.586 1.864 1.781 4.179 16.258 135.257 3.025 4.049 12.329 17.603 8.329 10.127 71.063 15.037 4.083 3.817 4.585 4.789 3.246 4.908 24.103 44.553 9.267 3.029 8.555 16.854 17.878 31.852 144.897 29.772 33.378 16.881 11.635 11.747 5.193 6.998 10.994 3.207 -1.174 -2.128 -0.84 12.689 1.445 1.551 3.628 1.679 -1.186 9.192 10.02 8.992 2.116 131.147 455.535 35.673 15.783 17.481 2.424 5.395 10.369 432.393 116.45 17.173 7.564 6.99 3.608 5.348 1.771 0.014 0.117 -0.083 0.007 -0.057 -0.081 -0.041 2.997 8.516 3.296 1.882 3.373 1.112 2.178 0.592 -0.077 -0.115 0.024 0.155 0.01 -0.124 -0.202 0.26 0.499 2.749 0.947 -0.12 -0.076 0.664 0.528 0.395 2.893 5.36 8.777 5.254 4.452 4.445 5.315 -0.206 1.802 118.019 165.874 9.409 131.205 1025.2 1546.28 1005.02 626.554 167.374 56.151 33.6 17.556 14.147 12.745 12.338 13.173
501 "B" 154.56 18.678 20.084 24.375 61.159 195.754 437.123 727.862 3419.39 5615.32 414.078 103.545 83.881 269.033 228.527 382.136 104.957 95.112 234.42 247.788 125.085 168.866 215.505 95.337 147.984 259.13 958.244 15215.6 13285.1 13347.5 12547.6 7249 4216.25 1350.21 354.576 242.043 243.502 247.823 200.555 209.126 311.923 242.015 1509.51 863.918 255.775 209.507 196.471 153.755 83.44 131.422 38.996 55.523 171.366 186.537 73.68 56.64 57.983 81.361 147.606 240.233 919.372 4285.45 1210.72 2388.68 645.446 167.081 84.096 101.345 84.271 84.271 24.844 34.174 54.158 98.012 116.603 184.566 739.254 2830.68 827.154 911.984 102.755 -18.979 -24.823 -29.957 -28.127 86.294 6.725 -11.107 -12.63 -13.737 -14.105 -10.269 -9.95 -10.313 -8.257 -4.327 7.105 21.544 41.311 211.253 969.584 252.522 415.369 124.133 95.787 -9.544 -21.689 -23.582 -23.241 -23.14 -22.789 -20.934 -22.082 -21.682 -21.198 -20.377 -19.97 -19.648 -18.293 -17.731 -14.712 -0.868 122.247 -15.885 -14.7 -7.268 -0.905 -8.02 -6.831 52.106 -0.695 -11.694 -8.572 -9.228 -7.575 -9.854 -0.519 15.74 41.892 -3.051 -10.853 -6.907 -3.486 2.603 20.891 233.5 18.916 21.062 29.419 142.887 0.647 -5.656 1.159 2.023 -7.824 -11.823 -11.995 -10.59 -5.318 -10.178 -8.527 -5.946 -8.355 -9.409 11.279 10.156 8.221 -1.953 283.566 970.275 59.053 19.214 10.738 2.789 2.542 18.419 980.022 244.453 31.167 12.996 11.71 4.985 4.286 2.75 0.647 0.19 -0.397 -0.097 -0.156 -0.062 0.676 5.964 19.289 8.55 3.361 3.22 2.047 3.749 1.727 -0.015 -0.055 0.005 -0.078 -0.031 -0.17 0.042 0.353 0.174 2.031 0.263 -0.422 -0.227 0.522 -0.427 0.194 5.368 10.664 9.14 3.269 2.25 3.035 9.068 3.486 9.052 264.608 382.201 33.143 274.395 1758.03 2526.08 1478.18 896.38 217.914 68.805 42.536 21.966 16.968 15.164 13.499 15.319
521 "K" 154.37 23.687 25.259 29.086 98.017 312.958 688.137 1065.02 4816.17 7716.66 491.625 105.249 101.165 228.053 238.584 463.924 103.487 121.046 295.996 299.418 130.809 181.348 235.143 82.136 159.184 302.003 1172.23 20313 17829.3 17993.9 17099 10577.3 6324.82 1956.23 559.222 386.267 367.874 363.854 310.339 321.749 429.495 330.763 2496.32 1543.27 398.128 325.471 302.205 244.527 144.84 192.263 93.198 113.605 258.193 249.317 126.751 111.823 114.424 145.409 235.709 358.344 1304.91 6068.2 1739.48 3334.33 812.392 219.887 160.321 179.355 152.076 152.076 74.045 82.726 108.216 161.396 177.563 256.122 993.918 3350.85 1367.25 2004.03 166.579 1.441 0.051 -6.306 -4.009 123.654 34.605 16.672 14.705 15.135 15.202 19.525 20.091 19.42 22.201 27.416 37.454 58.168 83.168 325.628 1389.93 318.146 440.958 186.13 142.553 13.957 9.618 0.053 -0.092 -0.875 -0.598 0.38 -0.128 0.057 -0.569 -0.382 1.117 0.825 1.182 1.001 3.987 16.664 150.194 1.189 2.337 9.308 15.713 6.931 36.534 160.923 20.279 7.286 9.198 9.929 9.2 4.106 8.636 31.979 65.361 13.581 2.394 8.82 15.046 14.662 59.946 476.862 33.027 30.993 43.034 33.101 19.115 18.245 7.218 17.512 0.557 -4.554 -5.827 -4.464 4.066 -3.744 0.191 5.886 -1.412 -5.48 19.525 21.831 15.3 1.973 362.308 1121.12 82.463 36.298 16.61 4.97 3.908 32.597 1129.5 258.154 35.446 16.048 15.264 8.744 14.898 8.186 0.701 0.116 -0.251 -0.059 0.071 0.565 0.802 6.856 19.327 7.911 4.087 3.208 2.241 3.746 2.085 -0.239 0.327 -0.067 -0.187 -0.115 -0.12 0.135 0.16 0.414 2.034 0.366 -0.632 -0.26 0.056 -0.722 0.234 6.007 11.832 15.552 5.997 3.023 6.586 9.222 3.029 12.861 321.945 420.475 35.516 347.387 2434.87 3481.64 1975.72 1137.31 262.15 85.577 52.222 25.753 20.452 17.981 16.557 18.595
541 "B" 113.143 18.393 19.464 22.968 63.307 190.614 401.891 653.914 3697.82 6503.11 376.741 83.777 76.678 159.057 160.793 325.002 54.194 68.446 189.588 203.708 84.269 118.6 156.725 47.883 104.514 187.898 845.286 16834.3 13581.9 14180.8 13724.1 8176.87 5160.57 1718.43 478.77 326.041 312.154 284.272 242.693 249.077 337.519 267.634 2032.7 1241.75 363.889 320.215 303.064 227.595 128.173 179.945 71.982 86.056 198.949 180.517 91.907 80.893 84.992 109.806 193.11 295.104 954.336 4426.58 1439.7 2937.99 689.446 191.491 170.857 178.831 148.655 148.655 61.747 67.534 90.255 126.803 134.435 197.306 827.312 2729.35 1173.62 1478.9 143.777 3.204 0.698 -6.736 -4.21 134.789 34.898 14.192 12.813 12.901 12.589 16.266 16.337 15.953 17.834 21.91 32.605 50.923 70.031 283.648 1227.92 280.904 414.844 215.778 163.872 21.228 11.415 0.699 0.252 -0.321 0.064 1.307 -0.63 -0.563 -0.393 -0.409 1.52 0.715 0.619 0.585 3.538 16.846 162.84 1.172 2.891 10.988 18.376 7.924 54.624 214.017 22.637 14.551 6.009 5.141 4.37 3.266 9.317 26.214 49.175 11.421 5.375 10.261 20.691 21.223 60.612 461.199 52.733 36.066 79.077 650.11 32.209 35.135 13.201 28.67 -0.613 -5.29 -5.961 -4.562 8.016 -3.215 0.348 2.448 -3.933 -3.389 32.698 20.269 14.97 0.946 297.119 938.334 76.354 30.471 26.335 4.145 2.139 23.149 926.173 218.604 26.551 11.898 10.377 7.105 13.643 5.348 -0.14 0.085 -0.582 0.478 0.973 0.164 0.09 3.748 11.667 4.446 2.234 2.593 1.365 3.556 1.312 0.019 -0.027 0.025 -0.2 -0.027 0.105 0.048 -0.114 -0.002 2.374 0.309 -0.017 -0.581 0.208 0.008 1.492 5.394 9.507 11.881 4.16 1.405 2.823 4.631 0.862 9.577 265.614 348.362 31.17 295.675 1976.45 2689.47 1771.47 1053.14 263.732 77.19 47.461 23.504 17.95 15.849 14.778 15.491
