"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
"X8.21639",0.0098723,0.0018595,0.012963,0.0065694,0.018994,-0.045878,-0.0046264,-0.050994,-0.022353,0.0028818,-0.0015394,-0.016806,0.032625,-0.041076,0.00040431,0.01257,0.020879,-0.034387,0.083766,0.0011184,0.0093164,0.037451,-0.011822,0.016159,0.015424,-0.0094567,-0.016405,-0.031926,-0.042653,0.15137,0.056397,-0.048659,0.031844,-0.088666,0.035422,0.0064974,0.072426,0.037682,-0.093243,-0.14107,0.022027,-0.007088,-0.010669,0.05042,0.035727,-0.1699,0.065847,0.014189,-0.15015,-0.021426,0.11609,-0.03877,-0.096771,-0.010311,-0.2707,0.161,-0.033459,0.083458,0.069979,0.027259,-0.032433,0.13809,0.026725,-0.071594,0.062916,0.10022,0.13913,0.040668,0.066898,0.092721,-0.042621,-0.055475,0.0079937,0.034053,0.11661,0.16981,0.032702,0.051537,0.033115,-0.046137,-0.23252,0.1929,0.1052,-0.086684,-0.0281,0.020468,-0.06716,-0.029728,-0.07183,-0.063543,0.083556,0.1294,-0.0091181,0.039806,0.022798,-0.080645,0.0041614,0.06041,-0.039232,-0.02572,-0.08305,0.0011201
"X8.23643",0.024763,0.04721,0.03409,-0.021065,0.020165,-0.095771,0.048646,-0.0081831,0.046723,-0.022174,-0.1311,-0.016908,-0.010304,-0.045474,0.0093295,0.017788,0.015977,-0.035002,0.058328,0.057267,-0.054532,0.076363,0.0095407,0.072903,0.086869,-0.015547,-0.047383,-0.038399,0.01662,0.12962,0.12833,-0.035126,0.014915,0.0021583,0.038695,-0.0090708,0.062114,-0.036298,-0.059335,-0.026217,-0.035194,0.024626,-0.037324,0.12641,-0.056822,-0.033622,-0.032765,-0.0043801,-0.073914,0.048209,0.11416,-0.043135,-0.079435,0.00037694,0.10502,-0.042548,0.10023,0.029598,0.048653,-0.039682,0.11609,0.082002,0.030542,0.077043,0.05954,0.084448,-0.07594,-0.020098,-0.0049006,0.028498,-0.016509,-0.011656,0.0082615,0.09242,-0.015325,-0.009715,0.010753,0.0903,-0.0022023,-0.064955,0.059847,-0.0048367,0.0071361,0.036663,0.033883,-0.039556,-0.10398,-0.0053256,-0.005151,-0.065951,-0.075321,0.037219,0.072307,0.061001,-0.01207,0.062323,0.008267,-0.044633,-0.077983,-0.022267,0.010915,0.011213
"X8.25647",0.029655,0.038519,0.034724,0.0057286,-0.057817,-0.020153,0.024436,0.0041792,-0.0017025,-0.0050963,-0.04275,-0.0011603,-0.035869,0.029912,0.031143,0.0078484,0.0020739,0.021057,0.037456,0.007715,0.047639,0.034416,0.0021209,-0.026576,0.0097958,0.017453,-0.016478,-0.076258,-0.045006,0.01667,-0.05129,0.046882,-0.10293,0.017778,-0.041537,-0.044145,0.0031729,0.0029342,0.026907,0.034955,0.020292,0.018876,-0.016999,-0.057657,0.047385,0.012089,0.076696,0.14239,-0.034354,-0.0067265,-0.047553,0.080165,0.07682,-0.041137,-0.039749,0.037987,-0.053221,-0.035855,-0.085635,-0.0077934,0.028028,-0.0058634,-0.014559,0.033915,-0.0453,-0.0088664,-0.017457,-0.066332,-0.033211,-0.029079,-0.045007,0.10375,-0.064878,-0.048879,0.019312,0.0029617,0.07009,-0.043377,-0.099297,-0.040206,-0.034432,0.0058527,0.10741,0.054129,0.027128,-0.014427,0.057171,0.026152,-0.057841,0.018074,-0.0048409,-0.031002,0.052174,0.11103,-0.02476,0.086991,-0.030067,0.019679,-0.024674,0.012742,-0.023456,0.0091668
"X8.27651",0.024472,-0.0052233,-0.077424,0.083234,0.045586,-0.019456,0.011771,0.012444,0.0063524,0.01565,0.0048418,0.044696,0.12269,0.043526,-0.048508,0.0077977,-0.0053869,0.040298,0.041005,-0.055616,-0.01172,0.03097,0.026162,-0.085904,0.0085741,-0.033139,-0.10893,0.0086549,-0.10152,-0.091159,-0.062641,0.0078602,-0.029273,0.042001,0.045904,0.027254,0.054695,0.13372,0.16643,-0.066472,-0.010252,-0.055579,0.0737,-0.003342,0.049405,0.0090251,-0.15612,0.16468,0.04317,-0.17174,-0.061025,0.043091,-0.077583,-0.0084262,0.048893,0.028482,0.10137,0.05752,0.0065981,0.058885,-0.045472,0.00041849,-0.0024787,0.035836,-0.11377,0.013027,-0.056442,-0.0096913,0.039523,-0.046124,0.011117,-0.17126,0.0079378,0.023166,0.10254,-0.031717,-0.086317,0.056679,-0.080758,-0.092844,-0.015129,0.099958,0.054988,0.11226,-0.045245,0.12599,-0.1187,0.026014,0.020753,0.012703,0.078282,0.0059433,0.021269,-0.029672,0.067297,0.049996,0.020498,0.023784,0.017511,0.019632,-0.0073024,-0.015561
"X8.29655",0.0053771,-0.046643,0.014214,-0.060693,-0.01508,-0.094194,0.0025235,-0.024381,0.032277,-0.022871,-0.060421,0.025461,0.080009,0.13674,0.021196,-0.041024,0.080056,-0.088264,-0.031384,-0.02306,-0.11092,-0.078006,0.010555,0.11166,-0.040739,0.09796,0.059104,-0.025574,0.13615,0.091802,0.045725,-0.081163,0.099826,-0.1024,0.021382,-0.048042,-0.077219,-0.086167,-0.1724,0.059132,-0.011075,-0.063695,-0.013958,0.047108,0.040826,-0.064426,0.084951,-0.15958,-0.013182,0.17047,0.12929,-0.16198,0.11381,0.010131,-0.04381,0.0094659,-0.023489,-0.14615,-0.020608,0.0034485,0.039456,0.0089119,0.094603,-0.072099,0.068718,0.023311,-0.0056478,-0.030114,-0.043323,0.044825,-0.048928,0.095299,-0.070924,0.080922,0.021446,-0.010054,0.016104,-0.052383,-0.091358,0.07354,-0.019768,-0.056051,-0.082223,-0.0094523,0.031664,-0.097671,0.046657,-0.020017,0.015724,0.031584,0.11322,-0.039948,0.066658,-0.054256,-0.05394,-0.053934,-0.0062758,0.075542,0.015568,0.014354,-0.0061887,0.021186
"X8.31659",0.020267,0.021335,0.020955,0.0054574,0.00011523,-0.022838,0.041961,-0.01627,-0.0044304,0.008729,-0.037674,-0.0039371,-0.049581,0.04397,0.040729,0.024917,0.041979,-0.042088,0.076967,-0.0098593,-0.01724,0.03277,0.033607,-0.0081025,-0.014123,-0.044575,-0.074831,-0.07102,0.018945,0.10677,0.022701,-0.075838,0.019265,-0.044131,0.0028103,-0.085311,-0.00089681,-0.014036,-0.055847,-0.02937,0.010921,0.091548,-0.0058697,0.014965,0.012358,-0.0099378,-0.085491,-0.048671,-0.059034,0.0099652,-0.07095,0.10858,-0.011318,0.052589,0.021876,-0.006357,0.0018715,0.008371,-0.013202,-0.022044,-0.02561,0.017928,-0.069002,0.12402,0.024662,0.029654,0.004829,-0.040838,-0.018054,0.0061259,0.077504,0.042044,0.062456,-0.079352,0.05703,0.11302,0.088864,0.082869,-0.044384,0.049462,0.046661,-0.040125,-0.0018379,-0.027948,-0.0066653,0.12114,0.032036,-0.048942,-0.020436,0.042567,-0.098556,0.023529,-0.037159,0.0754,-0.089953,-0.041439,-0.0067965,-0.051362,0.12995,-0.047048,0.055972,0.004229
"X8.33663",0.01251,-0.0093987,0.010159,0.0052726,0.0022139,-0.018256,0.00085311,-0.01073,-0.0024749,-0.01763,-0.0075617,-0.0136,-0.00016374,-0.0018822,0.017319,-0.0082762,0.0053119,0.0027521,0.024637,0.016858,-0.014543,0.0051755,0.011021,-0.014995,-0.0081759,0.012546,0.013107,-0.015064,-0.0025975,0.045816,-0.03407,0.0036697,-0.0014494,-0.016722,-0.0088172,0.001346,0.007487,0.025871,-0.020894,0.0073314,0.016805,-0.0035046,8.5592e-05,-0.015146,0.038194,0.0018965,0.011596,0.017507,-0.062625,0.022188,0.0074793,0.0033324,-0.019717,-0.0088654,0.020481,-0.0019331,0.012827,0.0085406,-0.017765,-0.025745,0.0079915,0.0054213,-0.0024651,0.0076924,-0.017213,-0.0037717,0.017001,-0.012616,0.0084244,0.0096761,-0.01321,0.015083,-0.0092809,-0.034956,-0.0095912,0.011137,0.052137,0.024219,-0.026724,0.037306,0.034266,0.018891,-0.015598,0.052099,0.01998,0.027806,-0.03574,-0.030388,0.012145,0.0096511,-0.0029909,-0.010962,-0.001474,0.0019156,-0.028816,0.0039433,0.0073068,0.10436,0.067632,0.047923,0.073207,-0.023595
"X8.35667",0.010082,-0.007712,0.010849,0.0052546,0.00067551,-0.013597,-0.002174,-0.007666,-0.0031673,-0.01757,-0.0039634,-0.013953,0.0014236,-0.0060177,0.012647,-0.0087862,-0.0030113,-0.00024945,0.01864,0.017732,-0.012322,0.0043209,0.0086101,-0.012715,-0.0094664,0.018495,0.011449,-0.010784,-0.004205,0.044583,-0.041418,-0.00069046,-0.0013067,-0.010826,-0.0024951,0.014306,0.0015997,0.033942,-0.00081409,0.0050514,0.016785,-0.0070043,0.0020037,-0.027706,0.051254,0.0014292,0.021332,0.0088794,-0.060447,0.019018,0.0084908,0.0063008,-0.0067338,-0.014066,0.017869,-0.0052315,0.011387,0.0091026,0.0012001,-0.01125,-0.006439,0.0010196,0.0033117,0.0040299,-0.035303,-0.020931,0.012755,-0.012179,0.023283,0.013799,-0.015015,0.027497,0.0048148,-0.037652,-0.025064,0.025207,0.050339,0.0046631,-0.0067623,0.016324,0.023845,0.0058497,-0.021843,0.03289,0.014253,0.024895,-0.01216,-0.03397,0.032082,0.00050834,-0.021557,-0.028547,0.01107,-0.020768,-0.024577,0.013778,-0.0098711,0.072175,0.039025,0.024665,0.0659,-0.0092403
"X8.37671",0.0082961,-0.0066611,0.0092955,0.0047747,0.00057183,-0.012411,-0.005913,-0.0082933,-0.0026192,-0.017696,-0.0011678,-0.011593,0.0045999,-0.0058613,0.010205,-0.0099169,-0.0024382,-0.0019852,0.018048,0.020023,-0.0090991,0.0038641,0.0076191,-0.016162,-0.007469,0.021253,0.012812,-0.009002,-0.0049844,0.03973,-0.040025,-0.011722,0.007715,-0.011265,0.0020919,0.013466,-0.0042375,0.034447,-0.0055278,-0.00085361,0.0055437,-0.0075361,-0.0033113,-0.015213,0.037466,-0.0086868,0.028381,0.0043894,-0.068258,0.023127,0.021827,0.0053294,-0.014257,-0.014438,0.020218,-0.029166,0.015256,0.0087985,-0.008679,-0.012541,0.00029498,0.0034571,-0.018225,-0.0036157,-0.027545,-0.010553,0.010572,-0.0092498,0.003541,0.029992,-0.02164,0.024703,0.013159,-0.037378,-0.023998,0.031061,0.062579,-0.0075751,0.016266,0.01031,0.041629,0.0073937,-0.037164,0.034396,0.0014854,-0.0024116,-0.010636,-0.039732,0.0077004,0.015167,-0.014355,-0.013977,-0.0020705,-0.025632,-0.0097986,0.024352,0.023579,0.074031,0.058232,0.025709,0.0633,-0.037543
"X8.39675",0.0051866,-0.0039623,0.0084979,-0.00048751,0.0049881,-0.025984,0.0010435,-0.015067,-0.0026848,-0.021412,-0.017952,-0.0044379,0.0027326,-0.0067169,0.0034139,0.0023877,0.0060317,-0.0091772,0.022837,0.021964,-0.0055271,0.0090586,0.005947,-0.0094315,-0.0070274,0.028626,-0.0030537,-0.013654,0.0046552,0.034259,-0.035226,-0.015578,0.0073674,0.0066733,0.003649,0.021066,-0.0056408,0.012023,0.034816,0.0043415,0.004979,0.0046139,-0.0010052,0.012564,0.039412,-0.01164,0.030057,-0.0022254,-0.065175,0.030287,0.0044599,0.0013707,-0.014414,-0.034031,0.034954,-0.051449,0.0077541,0.017099,-0.0019325,-0.033846,-0.040159,-0.0057363,0.000332,0.025571,-0.022752,-0.015382,-0.027562,0.03137,0.0035044,0.02199,-0.016043,-0.0063372,0.010733,-0.010769,-0.032718,-0.011975,0.058347,-0.042555,0.064579,0.043408,0.032549,0.032813,-0.018709,0.03062,0.0068222,0.012538,-0.00059132,-0.007833,-0.019436,0.0022147,0.011484,0.004664,0.015497,0.011861,-0.029223,0.0042589,0.019045,0.047349,0.071645,0.011613,0.059197,-0.027624
"X8.41679",0.0055655,-0.0016979,0.0090316,-0.0005297,0.0024786,-0.0094673,-0.0045896,-0.010888,-0.0017421,-0.014322,-0.0041841,-0.0053405,0.0056134,-0.012492,0.010091,-0.014907,-0.0034536,-0.0078071,0.018905,0.0087757,-0.0094326,0.014277,0.014935,-0.021593,-0.011307,0.012111,-0.0079243,-0.01793,-0.0093198,0.047006,-0.025737,-0.027833,0.022102,-0.015083,0.014611,0.015358,-0.0042957,0.028368,-0.0014023,-0.017174,0.0025319,0.020322,0.0015544,-0.011356,0.021864,-0.02694,0.011058,-0.033224,-0.062553,0.015753,0.013543,0.0069638,-0.014004,-0.022209,-0.001862,-0.03062,0.027435,0.00012434,0.020538,0.013133,-0.018256,0.02535,-0.00080952,0.0035428,-0.040004,-0.020212,0.016333,-0.0153,0.015315,0.014284,-0.017012,0.041609,0.039587,-0.0081965,-0.026996,0.019281,0.076929,0.017766,0.019118,-0.0026121,0.060503,0.0075164,-0.057878,-0.0052292,-0.01484,0.0052702,-0.0071292,-0.037504,0.0092245,0.011687,-0.036396,-0.028299,-0.011207,-0.020503,0.022216,0.0087269,-0.031897,0.033326,0.059158,0.066912,0.036777,0.0035783
"X8.43683",0.027413,0.021742,0.019157,0.0075597,-0.012535,-0.013747,0.049104,-0.017169,-0.025408,3.8281e-05,-0.010251,0.016267,-0.12396,0.055176,0.055906,0.00019864,0.096899,-0.023345,0.02965,0.011463,-0.016761,-0.017463,0.020486,-0.040631,0.0045072,0.014467,-0.037851,-0.032054,0.015713,0.046154,-0.004685,0.01791,0.026431,0.022238,-0.05094,-0.048664,-0.034193,-0.0083361,-0.039688,-0.011,-0.0048006,0.016982,-0.0081877,-0.082142,-0.024897,-0.0080939,-0.037713,0.029619,0.045854,-0.05756,-0.00072987,0.039798,-0.045026,-0.003612,0.048886,0.0079596,-0.05813,-0.00022823,0.087664,0.0081177,-0.0065194,0.039776,0.048331,-0.013611,0.036817,0.039442,0.0038008,-0.058837,-0.063878,-0.050381,0.025522,0.012229,-0.00069271,-0.06756,-0.014147,0.023741,0.06912,0.018976,0.0067775,0.028863,-0.081455,-0.044147,0.053225,0.073921,0.019024,0.065292,-0.053931,-0.077576,0.052484,-0.030792,-0.052611,-0.082724,-0.089988,-0.021826,0.068189,-0.0027546,-0.092173,-0.022357,-0.058516,-0.0023956,0.041988,-0.010653
"X8.45687",0.0051125,-0.0046019,0.0075148,0.0033153,0.0007831,-0.011468,-0.0024536,-0.011039,-0.0038786,-0.018741,-0.001972,-0.0077901,-0.0038479,-0.0078805,0.010944,-0.010892,0.0028349,-0.0026468,0.012771,0.025242,-0.0054042,0.013027,0.005619,-0.01744,-0.0095609,0.020823,0.010753,-0.021882,-0.0079018,0.037276,-0.035724,0.0054836,-0.0079602,-0.0095478,-0.01925,0.0091598,-0.0092913,0.036422,-0.00099777,0.00034349,0.0077036,0.006023,0.0079462,-0.022506,0.027635,0.0036097,0.036875,0.00076694,-0.075108,-0.0060386,0.031597,-0.0025672,-0.0039162,-0.0033451,0.032345,-0.032404,0.0076884,-0.00068908,0.028665,-0.019063,0.00063824,-0.002818,-0.011775,-0.042292,-0.029265,0.020216,0.0084452,0.013773,0.0084223,0.010669,-0.0092653,0.0038869,0.011154,-0.019759,-0.046882,0.030337,0.040996,-0.019085,0.020727,0.015033,0.011212,0.016157,-0.031258,0.023963,0.0018658,0.024579,-0.040768,-0.088344,0.01689,-0.011641,-0.05242,0.021027,0.021235,-0.021963,0.035227,0.017474,-0.041013,0.075466,0.026221,0.074038,0.037987,-0.027299
"X8.47691",0.0017267,0.0086307,0.014689,-0.020991,0.0041609,-0.050082,0.00045713,-0.010918,0.023292,-0.039681,-0.061779,-0.026271,0.00018404,-0.050972,-0.0085131,-0.038681,-0.028319,0.030721,0.012255,0.054231,0.017213,0.05087,0.0073074,0.026353,0.021006,0.080719,0.017062,-0.021569,-0.038265,0.0054242,0.068808,0.070581,-0.014035,0.071208,-0.013522,0.085661,0.062004,0.0044308,0.0068371,-0.075059,-0.057956,-0.026335,-0.037965,0.026296,-0.10384,-0.033764,0.030006,-0.013863,-0.069437,0.074137,0.030346,0.013202,-0.095475,-0.069698,0.026416,-0.091655,0.039787,0.20031,0.051722,-0.11978,-0.073456,0.11679,0.043852,-0.08656,0.015565,0.14796,0.050701,0.087606,-0.083118,0.054092,0.093497,-0.05315,-0.011995,0.039117,-0.13778,-0.076696,-0.001915,0.034728,-0.0047466,-0.032176,0.053695,-0.078611,-0.088884,-0.14997,-0.090336,0.028051,-0.061562,-0.072569,0.060157,0.06731,-0.016698,0.03919,-0.078723,-0.035218,-0.056929,-0.10463,-0.018708,0.037531,0.035312,-0.067494,-0.012158,-0.021967
"X8.49695",0.021596,0.05756,0.04804,-0.020907,-0.0063812,-0.062714,0.025077,0.016829,0.012914,-0.046866,-0.064811,-0.0031555,-0.10841,-0.050133,-0.020106,-0.040073,-0.003727,-0.022878,0.0031689,0.020287,0.017994,0.065547,0.026282,0.084073,0.057663,0.035313,-0.040567,-0.033452,-0.080508,0.013576,-0.037431,0.01901,-0.10379,0.069168,-0.033573,0.11275,0.013537,0.056806,0.042058,-0.019028,0.093875,-0.11943,0.0054831,-0.03727,0.064593,-0.058161,0.0053413,0.046087,0.071047,0.018916,-0.02352,0.013334,0.15039,0.0052502,0.048535,0.061937,0.025818,-0.082402,0.0093909,0.061985,0.11318,-0.031141,0.053084,0.029643,0.083996,-0.072261,-0.0076905,-0.083861,-0.031882,-0.0094956,0.0094231,0.089228,-0.0011109,-0.038476,-0.0066022,0.11051,-0.019843,0.0062431,-0.078814,-0.03153,-0.023071,-0.044116,0.087825,0.0090482,0.029916,-0.0081117,-0.021537,0.046568,0.017848,-0.091512,0.041874,-0.053284,0.075845,-0.0049151,0.05157,0.09237,-0.013835,0.061664,-0.020987,0.025574,0.070558,0.009084
"X8.51699",0.0079722,0.002737,0.012998,-0.0058459,-0.0021441,-0.011849,0.010779,-0.00064036,0.0016027,-0.015942,-0.016008,-0.0049066,-0.017299,-0.0046187,0.014908,-0.016072,0.0068545,0.0097124,0.03022,0.020681,-0.0067927,0.018341,0.022826,-0.029648,-0.016797,0.0075726,-0.0011774,-0.027555,-0.010682,-0.0023572,-0.043014,0.0022041,-0.016623,0.03037,0.0012338,-0.0010316,0.0089594,0.0073178,0.025464,0.01073,0.013534,-0.00032604,-0.03081,-0.005845,0.0497,0.0078649,0.019875,0.023435,-0.054901,0.037465,-0.0047338,0.0058607,-0.01398,-0.040458,-0.011086,-0.0015568,-0.01972,-0.022513,-0.023511,-0.036099,0.0083407,-0.0030152,0.0069875,0.043003,-0.027747,0.020168,0.010561,-0.0091505,-0.019271,0.042746,-0.013622,0.078408,-0.060705,-0.024945,0.026137,-0.034197,-0.019557,0.016145,-0.016565,0.030932,0.061424,0.011723,-0.02906,0.068925,0.017889,0.024987,0.02857,0.082788,-0.059897,0.0052979,0.0041126,0.0010867,0.085422,0.026781,-0.035668,-0.014553,-0.025245,-0.014495,0.0043489,0.010097,-0.019621,0.033362
"X8.53703",0.0028426,-0.0030418,-0.0029981,-0.0018903,0.0032977,-0.01807,0.00027372,0.0029853,0.0039956,-0.018699,-0.025758,0.0092324,-0.017731,-0.00035352,0.012,0.0095605,0.013095,0.00071033,-0.0085929,0.0062796,-0.020463,0.010514,0.014225,-0.016627,0.00036107,0.024173,0.025044,-0.010937,-0.035122,0.02587,-0.0094067,-0.0050448,-0.0062468,0.026554,0.0093021,-0.0327,0.0017808,0.010784,0.056371,0.01726,-0.013384,-0.0048019,0.016036,-0.0092952,0.033916,0.019143,-0.015158,0.014948,-0.049213,0.041359,0.049548,-0.041515,-0.023781,-0.040192,0.032326,0.0031224,-0.016333,-0.0010424,0.083417,0.023848,0.064067,0.0096296,0.032156,-0.025461,-0.084782,-0.028132,-0.043226,0.028356,-0.068958,0.087566,-0.019674,0.018021,-0.034738,-0.044788,0.031893,0.0051373,-0.0053683,0.0084541,-0.020765,0.075269,0.035374,0.0046895,-0.043744,0.043689,0.041975,0.038533,0.081897,0.0090155,0.043096,0.00087563,-0.068344,-0.034112,0.095853,-0.11174,-0.013377,-0.018231,0.031481,-0.097018,0.0035261,-0.094296,-0.05522,0.0025528
"X8.55707",0.0031607,-0.0036339,0.005462,-0.00079136,0.00074265,-0.0099119,-0.0040643,-0.0040884,-0.0026551,-0.015309,-0.0052769,-0.0034689,0.0012749,-0.0077814,0.011995,-0.0082778,0.0042576,0.0056844,0.016494,0.016712,-0.010141,0.012942,0.0040512,-0.020879,-0.014717,0.015214,0.0015863,-0.006096,-0.001025,0.020152,-0.033069,-0.017734,0.0091357,-0.00079629,0.0082602,0.0071465,-0.0093649,0.0097104,0.036167,0.0020679,0.0020528,0.00081229,-0.025997,-0.0061115,0.046733,-0.0041674,0.018873,0.0023687,-0.062926,0.041407,0.02709,-0.0081702,-0.024844,-0.028839,0.0094707,-0.0099143,0.010547,-0.014489,0.014163,0.00063676,-0.0013724,-0.01318,0.00072451,-0.0020754,-0.049569,-0.0023353,-0.0048581,0.0037839,-0.014693,0.038179,-0.010797,0.023994,0.019981,-0.034572,0.026941,0.017378,0.035318,-0.017226,0.02704,0.00040197,0.035289,0.024649,-0.035192,0.037019,0.031067,0.0082413,0.032163,0.022173,-0.046066,0.023472,-0.033287,-0.0020083,0.018034,0.012381,-0.0071481,0.049403,-0.030042,0.052888,0.007415,0.0085485,0.0339,-0.0051923
"X8.57711",0.0076677,0.024951,0.0058044,-0.011678,-0.006805,-0.03023,0.027988,-0.003563,0.020408,-0.0091562,-0.042921,0.046287,-0.035916,-0.013633,0.015166,0.010858,0.041151,-0.0093692,-0.012231,0.019211,-0.036933,0.034993,0.033248,-0.0058537,0.035052,-0.0006469,-0.02691,-0.087508,0.0094831,-0.011564,-0.030698,-0.017748,-0.028007,0.097397,0.02557,-0.080683,-0.0075146,0.017641,0.061716,0.073425,-0.045357,0.08041,0.020681,0.048832,0.030327,-0.023952,0.1143,0.01851,0.01775,0.038145,0.096175,0.013138,-0.023387,-0.052673,0.039777,-0.046816,0.0012068,-0.035335,0.011382,-0.011668,-0.037646,-0.037878,0.024068,-0.0039232,-0.030572,-0.083793,-0.058889,0.030372,-0.022523,0.019131,-0.0021153,0.036083,-0.050344,0.027382,0.13686,-0.062255,0.058784,0.0027381,0.087531,0.038956,0.01223,0.080373,-0.031291,-0.009285,0.060218,0.012245,0.017314,0.077214,-0.081228,0.034038,-0.075505,-0.0030059,-0.01721,-0.013189,0.024614,0.080263,0.026142,-0.063164,-0.035817,0.060358,-0.037492,0.020544
"X8.59715",0.0031786,-0.0020367,0.0078059,-0.0023934,0.0040182,-0.0090566,-0.00014059,-0.0018565,-0.0034715,-0.016338,-0.0071511,-0.0044018,-0.0083233,-0.003607,0.0053653,-0.016764,0.0053268,0.0088922,0.025634,0.021253,-0.0015457,0.017151,0.012419,-0.014578,-0.01449,0.020194,0.002364,-0.015886,-0.012912,0.014919,-0.036662,-0.0035093,-0.0026179,0.0077385,-0.0058077,0.020627,0.00011307,0.019275,0.025466,-3.5106e-05,0.021023,0.0046314,-0.026577,-0.0091922,0.03418,0.0018247,0.013431,4.6755e-05,-0.063488,0.041147,0.0081381,-0.00082369,0.0020072,-0.02826,-0.0094024,-0.027146,0.0233,-0.020354,0.011936,-0.023805,0.014034,-0.017368,0.016508,0.023364,-0.032754,0.016206,0.00853,-0.015272,-0.011981,0.045263,-0.013871,0.021569,-0.010886,-0.042367,-0.010245,-0.015376,0.026925,-0.0053232,0.0016191,0.033045,0.072261,0.022997,-0.013076,0.032164,0.015924,-0.039942,0.0041129,0.01739,0.0070703,0.0096294,0.028642,-0.031689,0.048639,-0.01439,0.013357,-0.015707,-0.036569,-0.0052183,0.016823,0.036498,0.038836,0.0010361
"X8.61719",0.0027564,-0.0018878,0.0060531,-0.00059565,0.0029455,-0.0059901,-0.0042098,-0.001721,-0.001462,-0.020564,0.00025553,-0.00072808,0.0055896,-0.0044251,-0.0038789,-0.011073,-0.001719,0.0094445,0.010451,0.018992,0.00046963,0.010471,0.0079062,-0.021343,-0.017016,0.01667,0.013355,-0.0059147,0.0018676,0.013939,-0.028205,-0.0048369,0.0054673,-0.013735,-0.00058555,0.009105,-0.015293,0.012466,0.036325,0.005172,0.013879,-0.017005,-0.010062,-0.0022013,0.038329,0.024758,0.025536,0.019272,-0.078218,0.030905,0.017061,-0.024663,-0.012513,-0.00041089,-0.01305,-0.011082,0.01723,0.00046408,0.029066,-0.0093361,0.019033,0.020314,0.034611,-0.0064884,-0.07393,-0.0072915,-0.0037642,-0.0025084,-0.021886,0.063688,-0.02102,0.02227,0.022145,-0.030609,0.016749,0.0078014,0.015061,-0.043684,0.003735,0.0038135,0.02078,0.044786,-0.011832,0.020181,0.0081046,-0.035258,-0.0042715,0.02777,-0.0089609,0.047886,0.030492,-0.00080281,0.0095708,-0.014443,0.055422,-0.016078,0.0093767,-0.056337,-0.040707,0.028477,0.036724,-0.0030943
"X8.63723",0.0027783,0.0028128,0.0065198,-0.0029954,0.0035065,-0.0085063,-0.0061565,-0.0043543,-0.0034099,-0.021196,0.0022538,0.0047217,0.0025049,-0.0046475,-0.013154,-0.015379,-0.00053438,0.010359,0.0025455,0.01551,0.0066045,0.013911,0.014125,-0.0098822,-0.017633,0.014026,0.012245,-0.0069055,-0.00050321,0.019243,-0.020154,-0.01124,0.01454,-0.01775,0.00571,-0.00051037,-0.0072821,0.021893,0.033854,-0.0017561,0.014435,-0.011708,0.0077506,0.0071738,0.026819,0.018533,0.030942,-0.015635,-0.065438,0.02245,0.016234,-0.018205,-0.010926,0.023938,-0.030612,-0.01406,0.037842,0.007131,0.055882,-0.013571,0.013957,0.017734,0.029142,-0.035573,-0.084047,-0.032277,-0.0032095,0.0002696,-0.026072,0.05047,-0.04258,0.0049213,0.057484,-0.020207,0.036885,0.040694,-0.00030342,-0.03604,0.002169,-0.015769,0.047269,0.0093342,0.031789,0.023383,-0.011117,-0.0208,0.0086227,0.05781,0.0037439,0.045683,0.03311,-0.0057681,-0.010917,-0.06169,0.085075,-0.03108,0.042921,-0.043915,-0.06993,-0.015085,0.093714,0.0012005
