"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112"
"980",21.599,5.173,12.028,3.2907,-4.0192,-0.23673,0.2023,-16.918,3.0799,-0.17081,-2.7096,2.2795,-4.8866,1.8168,-1.2285,2.4944,-0.55436,2.7369,1.8893,2.157,2.9365,-2.3725,-1.5492,1.8591,-3.4133,-1.8764,-1.339,1.6391,0.18539,-1.1617,-0.2057,-1.7302,-0.17625,0.41239,0.22068,-1.1547,-0.12432,-0.5253,0.72502,-0.42621,-0.58356,0.72986,0.0086443,-0.049493,-0.52188,0.10674,-0.071586,0.46774,0.0078286,0.45876,-0.080567,-0.16362,0.19315,-0.19818,-0.092523,-0.01871,0.0080903,0.23471,-0.24577,-0.0068703,-0.010647,-0.17647,-0.19751,-0.10779,-0.14622,-0.24693,0.11104,-0.1778,-0.044505,-0.19441,0.17813,-0.11415,0.077939,0.090583,0.018648,0.066536,0.10399,-0.056141,0.06245,0.041832,-0.079543,0.094559,0.11041,-0.057631,0.018786,0.015196,0.029986,-0.020183,0.0031749,-0.0087157,0.0054001,0.039889,-0.053458,-0.0044784,0.021477,-0.012319,-0.034273,0.032405,0.020279,-0.054209,0.036442,-0.018346,-0.015769,-0.029386,0.012861,0.0078827,0.014776,-0.0058155,-0.00027099,-0.004084,-0.013939,-9.881e-15
"990",2.7335,-8.6039,3.716,-2.7826,1.4525,3.7692,1.1043,-0.11586,-3.9998,0.38753,1.7736,0.43827,1.6873,-2.1967,2.5993,-0.28702,1.4392,0.85191,0.019103,0.74894,1.9108,-1.2433,2.2079,1.084,-0.78373,-1.018,0.70032,-1.4665,-0.59345,1.0948,-0.79576,-0.2308,0.77778,-0.4563,-2.4123,0.16028,0.24088,-0.26309,1.4298,0.41383,0.51206,0.83672,0.80978,-0.75837,0.44043,0.13766,-0.00022326,-0.65624,-0.4518,0.54514,0.14008,-0.32008,0.62328,-0.49461,0.33125,-0.2946,-0.63102,0.52909,0.31645,-0.29135,-0.1134,-0.1813,-0.010724,0.48042,-0.042754,0.10992,-0.40608,0.47532,0.29679,-0.009865,0.10514,0.29679,-0.012565,-0.10704,0.3269,0.16968,-0.15969,-0.046355,-0.13121,-0.19102,-0.43615,0.35395,-0.068958,0.17306,-0.12637,-0.15791,-0.18937,-0.11606,-0.17023,0.26192,-0.21827,0.080771,0.083257,-0.15265,-0.01358,0.090383,-0.057099,-0.21775,0.092666,0.10178,-0.04982,0.015105,-0.024442,-0.01249,-0.15293,-0.10083,0.047876,-0.039696,-0.05124,-0.060525,0.056175,-1.8874e-15
"1000",-1.282,-14.681,-0.60855,1.9049,-0.66886,2.6553,1.0526,-1.2302,-5.0392,-1.7266,-1.5105,2.6088,-1.1696,-0.55546,-2.2719,-1.4412,1.7125,-0.026394,1.3532,0.94122,-0.24203,1.1469,0.89482,-1.2901,-0.16302,-1.0641,-0.060307,-0.47195,-0.69921,-0.090343,-0.10768,0.1054,-0.3496,-0.51388,-1.0494,0.60089,0.33036,0.10314,-0.10386,-0.67027,-0.11317,0.34216,-0.62154,0.11575,0.30197,-0.027017,-0.010559,-0.2739,-0.026239,-0.31542,-0.12538,0.12355,-0.40835,0.60373,-0.36168,0.18764,-0.064929,0.05963,-0.075519,-0.26003,0.13371,0.47663,0.22933,0.48985,-0.0035555,-0.53042,0.76468,-0.36772,0.051767,-0.39935,-0.081373,0.057039,0.0052603,-0.29202,-0.055426,0.24046,-0.043918,-0.051326,0.30578,-0.25029,0.048116,0.24997,-0.00054147,-0.13266,0.1518,0.044527,0.34112,0.12238,0.13856,-0.11719,-0.062919,0.06842,-0.32266,-0.17372,-0.28096,-0.030375,0.028316,-0.0017343,0.19523,0.17089,-0.31569,0.13683,0.061133,-0.083689,0.032933,0.020609,-0.28916,-0.22287,0.034768,0.047885,0.0399,8.1359e-16
"1020",5.8997,-9.0643,-1.9701,-1.3992,1.6058,5.565,-2.0239,-4.43,-2.9066,0.44614,0.81429,-0.024887,4.4074,-3.1133,1.2133,0.45967,1.6647,-0.15833,-0.24702,-0.047858,1.3518,0.01336,-2.1844,0.1322,0.47209,-0.52583,-0.2914,-0.15587,0.7928,-0.69724,-0.78003,0.65192,-0.24287,0.70136,-0.6346,0.24841,0.077093,-0.10905,-0.22305,0.45504,1.3302,0.38829,0.33449,0.07908,0.1269,0.50546,0.032779,0.40363,-0.036684,0.079699,-0.33557,0.37158,0.028998,-0.21977,0.1626,-0.27896,0.21753,-0.16156,-1.1649,-0.38508,-0.26574,0.4241,-0.30752,0.28508,0.25373,0.17226,0.37173,-0.15536,0.20509,0.2368,-0.18361,0.056905,0.2175,-0.42269,-0.16436,-0.057894,0.48579,0.62902,0.03797,-0.056032,0.029471,-0.49433,0.21159,0.34538,0.11583,-0.13578,-0.068297,0.072429,0.09654,0.00042952,-0.019208,0.14986,0.20364,-0.02031,0.15964,0.066582,0.1245,0.32058,-0.012822,0.060074,-0.15149,-0.044175,0.14045,0.14946,-0.064269,-0.1114,0.013015,0.053389,0.018739,0.077232,-0.054499,-3.0184e-15
"1030",-4.8622,2.1331,12.144,-5.3573,4.1482,-2.5034,9.72,-2.1899,2.9251,1.3355,-0.37506,5.0851,0.18996,-0.0018406,0.30231,-1.0187,0.12153,-3.0432,0.16435,1.1982,-0.21543,-0.80915,-0.099248,0.13335,0.73677,-0.55777,0.35939,-0.11256,-0.45429,-1.8776,-0.70341,1.741,0.5168,-0.11665,-0.48687,0.31175,-1.8187,0.66015,-1.0572,0.053759,-0.11354,0.03702,0.3615,-0.14996,-0.28444,0.43466,-1.3506,-0.32869,-0.27174,0.23667,-0.96846,-0.39077,0.35562,0.067671,-0.14119,-0.012594,-0.097077,0.35053,0.60811,0.97549,0.47708,-0.25792,0.48063,0.31295,-0.44435,0.33528,-0.2251,0.18657,-0.20682,-0.078553,-0.22728,0.23909,-0.4021,-0.26646,0.011313,-0.46075,0.32546,-0.027023,0.060114,-0.1147,0.18565,-0.27946,0.1872,-0.073133,-0.089937,0.078911,0.0071704,0.064717,0.068157,-0.14675,0.051918,0.024879,0.16764,-0.069424,-0.15599,-0.15465,0.065628,0.019102,0.015428,0.0053935,-0.053753,0.070684,0.0031886,-0.025934,-0.014578,-0.078848,0.034958,0.0089052,0.033933,0.032811,-0.0027569,-1.7486e-15
"1080",13.909,-1.4807,-2.0244,-5.4264,5.1082,7.2119,-2.5156,0.91561,0.44183,-2.521,2.355,0.88374,2.8031,0.95589,3.0142,0.89047,1.9555,-1.1935,-0.72875,-0.41717,0.45307,2.6636,-0.023718,-0.67269,0.80771,-1.3637,-0.88168,2.0045,0.46746,1.2303,0.1627,-0.69114,0.51823,-0.88469,2.2076,0.39806,0.17919,-1.1646,-0.47774,-0.3716,-0.37277,0.17422,-0.10275,-0.73943,-0.016998,-0.17044,0.51466,-0.08473,-0.67227,-0.2313,-0.08744,0.36854,1.0959,-0.52668,-0.34697,-0.49324,0.20491,0.052029,0.048893,-0.49803,0.4665,-0.0174,0.32734,0.69284,-0.3885,-0.097188,0.18736,-0.28296,0.0085121,0.19058,-0.20501,-0.13026,-0.10534,0.32764,-0.12485,-0.22365,0.02906,-0.22961,0.43613,-0.10125,0.10943,-0.15283,0.22584,-0.19825,-0.081445,0.23371,0.046047,-0.26403,0.021026,0.13178,-0.10952,-0.088446,-0.099666,0.038148,-0.11695,0.0077127,0.085483,0.014258,0.19935,-0.17951,0.025706,-0.031585,-0.10282,-0.056363,-0.077562,-0.076208,0.1252,0.028689,-0.030496,-0.08046,-0.0037952,-6.6058e-15
"1190",10.471,-1.8195,7.8158,6.6226,-4.0594,2.4069,0.56059,0.99705,-2.5122,0.58609,1.0634,1.922,2.1083,-3.7803,0.17199,3.3757,-2.678,-1.5619,-3.0693,0.41176,0.63299,0.42365,-0.11292,0.66547,0.4934,-1.6883,1.9162,0.046186,0.52937,0.21419,-1.2001,-0.23503,-0.49858,0.82795,0.36065,-0.27029,2.7882,2.2337,-1.4424,-0.032329,0.045214,0.45329,-0.81506,0.71693,-1.134,-0.24074,0.59154,-0.070655,0.025319,-0.023309,-0.051275,-0.013275,-0.59635,-1.2059,-0.9724,-0.084052,-0.025352,-0.15507,0.011567,0.82476,-0.15603,-0.1305,0.34992,-0.083233,-0.0048745,0.16106,-0.063201,-0.095162,0.26857,0.07222,-0.29141,0.0354,-0.11968,-0.010253,-0.14814,0.095212,-0.36249,-0.084961,-0.097211,0.099864,0.028049,-0.0073302,-0.040016,0.00044455,-0.16137,-0.15099,-0.015864,0.082306,0.0037899,0.056605,-0.038172,0.082144,-0.09913,0.033518,0.058333,-0.010842,-0.061523,-0.015963,0.022149,0.043853,0.0076938,0.046379,0.029324,-0.094645,0.012744,-0.033095,0.026675,-0.042022,-0.0039252,-0.05263,0.030744,-5.4401e-15
"1260",16.761,4.9656,-1.0383,1.6558,7.4803,5.5054,0.82532,-6.0522,3.3168,-0.83476,-1.8295,4.1811,-0.63719,2.0436,1.1831,0.88098,1.1644,0.038985,0.71404,0.15509,-0.84596,-0.64096,-0.50169,-0.48202,0.74607,-0.3257,-0.17827,-0.3488,0.33542,0.98959,0.77046,-0.20022,-1.1543,-0.2802,1.2435,1.3514,-0.44101,0.81932,0.55435,-0.18111,0.79183,-0.1894,0.69615,-0.1465,0.092849,-0.025817,0.19204,-0.047551,-0.50082,0.094536,0.46449,0.49862,-0.83693,0.21119,0.5101,-0.16977,-0.14903,-0.96365,0.35682,-0.010201,-0.30547,-0.090356,-0.18346,-0.13955,0.15828,0.72722,-0.031751,0.79902,0.22337,0.28982,-0.009008,0.12651,0.19727,0.15744,-0.35029,-0.16858,-0.43201,-0.195,0.17323,-0.29006,0.33892,0.14852,-0.32645,0.33279,-0.1552,0.072345,-0.13335,0.28244,0.1334,-0.038028,-0.17724,-0.20078,0.064538,-0.2067,-0.10544,-0.10627,0.03127,0.036545,-0.01336,0.028857,-0.14975,-0.0089479,-0.0046533,0.00049329,0.04466,0.075698,-0.034833,0.026264,0.036113,0.00075277,0.047003,-7.7161e-15
"1290",15.231,-0.1725,-10.875,-5.6311,4.0541,1.4655,2.3545,0.80779,2.7834,4.8604,2.4684,1.3885,-1.8417,1.8387,-2.3454,-0.89043,1.7823,0.46811,0.65069,-0.14993,-0.64672,-0.030105,-1.8443,0.70145,0.78598,1.2233,-0.055615,1.5036,0.021468,-0.62078,-1.101,-1.4591,1.4659,-1.4758,0.10911,0.17996,2.0506,1.9221,-0.64114,0.23678,-0.33313,-0.90247,0.69654,-0.14551,0.24717,-0.054099,-0.70398,-1.0725,-0.26438,-0.57735,0.0047821,-0.55624,0.018797,0.50046,0.29105,0.47575,0.21113,0.18694,-0.44722,-0.074792,0.20436,-0.19004,-0.14946,0.39181,-0.19247,0.2875,-0.024579,-0.12643,0.52328,0.019479,0.44736,0.43622,0.3841,0.17569,0.066631,0.21823,-0.10022,-0.17225,-0.055411,0.46538,-0.17346,0.075421,0.29236,0.088039,-0.091351,-0.0036329,0.097524,-0.12982,-0.049801,-0.049539,0.066656,0.287,0.064537,0.0047199,-0.045976,-0.066503,-0.063656,0.035179,0.0030941,0.066133,-0.013598,0.035515,0.025328,0.064695,0.028996,0.068968,-0.014537,0.05811,0.047502,0.036933,-0.020375,-5.5789e-15
"1320",6.9938,-7.4667,-9.3541,-2.4976,1.4856,-2.4324,1.5367,-4.4437,-0.26899,3.0769,1.2306,-2.1221,-0.038497,-2.4654,-1.7605,-0.21786,-0.029153,-1.6029,0.68287,0.20647,-0.099708,3.7248,0.59031,-0.5344,0.97969,-0.61589,-0.029705,0.37721,-0.92673,-0.3949,-0.080105,-1.0376,-0.16647,-0.60059,-0.74644,-1.2996,0.35796,0.70861,0.6502,-0.54289,-0.2051,0.29694,0.47078,0.36324,0.89742,0.39551,-0.47813,-0.14115,-0.27952,0.49276,0.58822,-0.22936,-0.17513,-0.78357,0.24787,-0.0089031,0.55965,-0.56517,0.47517,0.44333,0.046643,-0.53917,-0.61232,0.017881,0.32792,-0.015849,-0.1682,0.1402,-0.60971,-0.021764,-0.14522,-0.32033,0.34102,-0.1109,0.13708,-0.094446,-0.13866,0.41662,0.16518,-0.10041,-0.073439,-0.26837,-0.11018,-0.34328,0.053809,0.18902,0.049091,0.13196,-0.225,0.070445,0.071828,0.021649,-0.25919,-0.10826,0.019917,-0.075989,0.19876,-0.14529,-0.21309,-0.16058,0.021556,-0.04996,-0.10626,0.0023185,-0.14918,-0.11057,-0.09369,-0.015623,0.087496,0.08172,-0.062909,-2.3939e-16
"1450",-4.5162,-10.257,5.5485,-5.7044,1.3876,-0.12176,-0.099643,-7.0863,0.21951,-1.065,-0.22071,0.7462,5.6952,-1.796,0.35132,1.6149,-1.5826,-0.2615,-0.78011,-0.14059,-0.25831,-0.89252,0.14174,-2.9177,0.12128,2.3071,-0.25346,1.076,0.66287,0.91378,0.301,0.54829,0.29632,-0.84673,0.40704,-1.2008,0.31734,-0.73116,-0.55333,-0.65783,1.3987,0.49793,0.5958,0.41321,0.1774,1.2825,-0.089895,-0.081247,-0.003425,-0.70983,-0.62389,-0.1699,-0.40065,0.14471,0.40227,0.2547,-0.34296,0.069481,-0.0079393,0.58809,-0.10868,0.35443,-0.30312,0.46495,0.28086,-0.036074,0.34812,-0.097214,-0.31007,-0.40526,0.45187,0.09632,-0.44397,0.53691,0.14769,0.18443,-0.25325,-0.0065332,-0.063205,0.05685,-0.1883,0.14558,-0.21316,0.11743,0.015686,-0.13297,-0.056782,-0.17048,-0.074912,-0.070919,0.0013983,-0.21344,-0.14464,0.20369,-0.12511,-0.10251,-0.1252,-0.010925,-0.026097,-0.077357,0.15848,-0.046956,0.14224,0.00045849,-0.033648,0.052615,0.078385,-0.019027,0.042417,0.087224,-0.008064,1.9568e-15
"1540",13.389,10.532,7.4317,1.9963,20.509,-8.4988,-5.7064,5.0646,1.6232,1.6911,-0.12107,-2.2283,0.11744,-0.73265,-0.19262,3.2904,4.972,3.7332,0.59061,0.48636,-2.6533,3.113,0.81865,1.2505,-0.62477,-1.2852,1.9104,-0.6428,1.4885,-1.4819,0.5618,-0.58119,-0.39475,1.2474,-0.84561,0.1457,-1.3123,-0.078232,0.40513,-0.51819,-0.16651,0.0085201,-0.052057,0.66055,-0.88737,0.23332,0.41171,0.0099957,-0.38627,-0.74345,-0.62311,-0.48079,0.016123,0.10505,0.16893,-0.090056,0.19753,0.0060951,-0.063688,0.10977,-0.33503,0.057292,-0.15797,0.36035,0.11178,0.13803,0.38257,-0.247,-0.028003,-0.10581,-0.02516,0.16947,-0.081827,0.0074819,0.22586,0.047993,-0.044202,-0.076162,0.070168,0.15727,0.0053744,-0.020263,-0.13519,-0.13824,-0.024062,-0.15626,-0.18731,0.027429,0.030574,0.075788,-0.013432,8.544e-05,0.059485,0.053485,-0.032553,0.053201,-0.0096808,-0.061516,-0.043913,0.045586,0.055738,-0.046478,0.0036576,-0.010197,0.0014562,0.02451,-0.0084406,-0.042597,0.021788,-0.0035036,-0.017958,-3.5527e-15
"1640",2.4907,-0.74866,-2.1645,-10.844,0.61778,-3.4444,-1.4862,-4.4048,-0.81883,-2.34,-0.34574,5.9133,1.9262,-1.929,-0.10165,-3.3833,-0.3129,0.6828,-0.51593,-1.1947,-1.6226,0.37714,-1.6849,-1.1961,-0.31524,0.13717,-0.26147,-1.2607,1.2815,-1.3865,-0.2009,1.7048,1.0952,1.5047,-0.26661,0.83115,0.59556,-0.47183,0.98366,-0.065383,-0.072719,-1.5357,0.09004,-0.045176,-0.83525,-0.51896,-0.27462,0.8692,0.012288,0.61266,0.32014,-0.6415,0.14965,0.13636,-0.055423,-0.5053,-0.49558,0.030341,0.12346,-0.075664,0.39928,-0.16623,0.19867,0.22567,-0.086877,-0.20882,-0.172,-0.48451,-0.11098,0.52858,0.31699,-0.069241,0.17487,0.078857,-0.39588,0.45204,-0.14067,0.23126,0.1094,0.10267,0.16227,0.074654,-0.0037903,0.009271,-0.17459,-0.032089,0.093286,0.041529,-0.087342,0.13564,-0.073527,-0.066401,-0.17536,0.065118,0.17461,0.11548,-0.013607,-0.21093,-0.18957,-0.061781,-0.043017,0.05908,0.076496,-0.12077,-0.069215,0.13837,-0.015198,0.020108,0.054381,-0.084858,-0.0014785,-5.2215e-16
"1650",12.084,-3.1939,4.1246,1.3515,1.0229,2.7156,4.686,4.0149,0.56946,-1.5914,-1.9817,-2.3273,1.3317,-1.371,-1.096,4.1791,0.13372,-0.50678,-3.9692,3.013,-1.5186,-1.9742,-1.3875,-0.90243,0.398,-0.08644,-0.54624,-0.43568,0.10164,1.3196,0.44675,0.65389,-0.84158,1.7209,0.19361,0.083215,-0.91064,0.97594,0.90559,0.36402,-0.0015418,0.30677,0.7407,0.79335,0.68463,0.043743,-0.69494,-0.20239,0.93715,0.13596,0.17766,-0.1344,0.9421,-0.098456,-0.039773,0.068602,-0.092244,0.040103,-0.003337,-0.40497,0.38518,0.28815,-0.34341,-0.69669,0.3805,0.29572,0.018953,-0.36451,-0.07863,9.4742e-06,0.090155,0.35529,0.48495,0.047189,0.40232,0.31511,0.058174,-0.20651,0.00109,-0.15417,0.21301,-0.33421,0.12735,-0.034885,-0.13149,0.24887,0.27541,-0.30626,-0.070665,-0.0081681,0.020209,-0.10168,-0.093923,0.028425,-0.072484,-0.020911,-0.17942,-0.096469,0.041744,0.00059592,-0.087959,0.02302,-0.058392,-0.091977,0.034714,0.0099957,-0.067468,0.043382,0.023106,0.006269,0.0071505,-6.6058e-15
"1680",2.5351,-11.226,-1.2505,-1.3843,1.5984,2.0233,-3.4901,-2.7429,-5.2104,0.59631,-0.40629,1.3799,-2.0129,0.096695,-1.0668,2.0732,3.389,-1.8238,1.4196,-0.65341,-0.68841,-0.35423,0.31801,-0.69929,-1.1126,-0.38813,-0.4837,-1.0407,-0.44253,0.31478,-0.11882,0.70441,-0.13631,-0.010128,-0.38902,-0.35157,0.8924,-0.66193,-0.232,0.33555,-0.089675,0.46652,-0.31391,0.26404,0.40924,0.098138,-0.35683,0.031965,0.61275,-0.00046059,0.41655,-0.15512,-0.24765,0.012903,0.007622,0.08346,-0.18107,-0.40603,0.37618,-0.20115,-0.3636,0.34757,0.40854,-0.12097,0.0085871,0.16628,0.22533,-0.30942,0.16959,0.25808,-0.15438,-0.064161,-0.35317,0.17436,-0.02524,-0.3723,0.38019,-0.0074847,0.25989,0.13784,0.032323,-0.043952,-0.34513,-0.019285,-0.27253,0.09839,-0.21009,-0.29507,-0.4302,-0.36536,0.020215,0.25161,0.05916,-0.037474,0.032238,-0.023494,0.098337,-0.069413,-0.040098,0.17485,0.33435,0.22952,-0.12739,0.096133,0.14583,0.033326,-0.10258,0.22443,0.064143,-0.14324,0.018101,-6.3838e-16
"1710",6.683,-5.7304,-2.8621,-5.4364,1.9839,3.7702,-0.72296,-4.6291,-3.4182,-1.986,2.478,-1.0017,0.93569,0.45122,1.0187,-0.51141,-1.4452,-0.91927,0.22492,0.20907,-0.50678,-0.88153,-0.14417,0.42842,-1.3069,1.8058,0.74746,-0.13068,1.2564,-0.61107,-0.83198,-1.2485,-0.78572,0.15158,-0.23062,-0.09798,-0.31439,-0.25317,-0.21558,0.02248,0.40772,-0.30868,0.56406,-0.68751,0.67872,-0.14034,-0.024875,-0.019666,0.20315,-0.56916,0.17841,0.80941,0.13916,0.22126,0.12766,-0.41168,0.83296,-0.30429,0.31961,0.25192,0.1184,0.15006,0.027329,-0.0034546,-0.008791,-0.49552,-0.21395,0.12913,-0.10433,0.1061,-0.098022,-0.057557,-0.11939,-0.17043,-0.053933,0.20406,-0.1382,-0.18351,-0.64565,0.097954,0.31425,-0.53112,0.074953,-0.44324,0.21642,-0.079334,-0.20743,0.29952,-0.070816,-0.087881,-0.086616,0.19771,0.25221,0.15166,-0.14581,0.11526,-0.12114,-0.20176,0.20636,0.17817,0.087488,-0.10982,-0.0034692,-0.1949,0.024372,0.11452,-0.11744,-0.048461,-0.016405,-0.11614,0.0021935,-1.2906e-15
"1750",13.074,6.9816,12.737,-8.0633,-12.695,-9.4862,-1.9579,1.7787,-0.76463,-3.5601,-1.3796,1.3765,0.38618,-1.0653,-0.86429,0.53466,1.5209,2.0923,2.833,0.80877,-0.098513,0.60489,-0.60321,0.41946,1.3153,1.5444,-1.5477,-2.3454,1.3206,1.0705,-1.2298,-1.1569,0.98874,-1.9611,-0.89219,-0.63197,-1.2795,0.50942,-0.4112,0.042175,0.40223,-0.18935,0.20003,1.0749,0.50902,-0.17448,1.3818,-0.52124,0.11284,-0.83641,-0.17871,0.46604,0.21014,-0.28673,0.2832,0.37008,-0.042853,-0.26435,0.26624,0.21502,0.12476,0.26993,0.37677,-0.29841,-0.59178,0.10213,-0.078885,-0.056574,0.011505,0.56545,-0.28409,-0.24682,0.12913,0.14948,-0.14518,0.12927,-0.044568,0.2676,-0.087638,-0.18994,-0.077178,0.0071199,0.14744,-0.018299,-0.050372,0.054818,0.18361,-0.041607,-0.039608,0.040674,0.019487,0.016303,0.0040167,-0.081362,0.048115,-0.03694,-0.015573,0.078376,-0.00071748,-0.060696,-0.018628,0.035893,-0.019749,0.024148,0.035249,-0.011754,-0.014,0.014039,-0.02029,0.011534,0.015642,-7.605e-15
"1790",19.625,1.9377,5.3342,-0.093877,13.182,6.1496,-1.5599,-1.9147,1.6886,-1.0955,-1.045,-2.2567,0.11608,3.6503,4.9602,-0.57602,1.8046,2.0407,-0.20314,1.5385,-1.8985,-0.22494,1.8649,-0.64245,1.3271,1.4954,-0.04907,-0.50234,-0.16505,-0.81601,-2.6434,0.33246,0.30876,-0.89035,0.50286,1.3134,0.093511,0.79835,-0.69978,1.6884,0.38633,0.094432,-0.75304,-0.19444,-0.035867,-0.19349,-0.32979,0.48822,0.342,0.68859,0.2964,0.26282,-0.33564,-0.15895,0.066717,0.56444,-0.46204,0.064315,0.049618,-0.032939,0.051623,-0.34593,-0.015939,-0.42055,0.19294,-0.68582,-0.38582,-0.19658,-0.050462,-0.43336,-0.0064849,-0.53699,-0.32334,-0.10067,0.08833,-0.013217,-0.098502,0.19204,-0.13992,-0.0871,0.0095207,0.1707,0.061865,0.035423,0.2182,0.05182,0.13868,-0.15817,-0.168,-0.11761,0.10094,-0.049798,-0.12417,0.097573,0.15359,0.046772,0.051791,0.0099775,0.054662,-0.050397,-0.038941,-0.0027541,0.026089,0.08203,-0.008027,-0.037804,-0.021069,-0.0071166,-0.043065,0.057694,-0.019309,-9.9365e-15
"1850",1.8783,-19.393,0.9934,8.8478,-3.8431,1.8038,-6.3413,2.5029,2.2409,-4.9075,-0.65911,0.17208,1.5151,2.636,-2.6211,-2.5721,-0.56613,-0.13224,-0.46019,0.028312,-1.0181,-0.52156,0.9749,1.7819,0.2355,1.0331,2.7204,0.46937,-1.3904,-1.5438,-1.79,-0.53942,0.9064,-0.15809,0.19437,-0.39979,0.27912,0.12701,-0.043476,0.42887,-0.42741,0.27032,1.6443,-0.71552,-0.18832,-0.53047,-0.032516,0.10853,-0.07619,0.23956,-0.84309,-0.41623,0.28146,-0.39415,0.14845,-0.31077,0.11574,-0.53562,-0.16641,-0.15255,-0.34968,0.20714,0.088028,-0.091673,-0.1053,0.095078,0.29777,0.00060167,-0.8647,0.21362,-0.082416,-0.091095,0.16386,0.10714,-0.19674,0.41043,0.21695,-0.2654,0.18999,-0.23034,-0.043947,0.036567,-0.2064,-0.23004,-0.0054118,-0.062449,0.051788,-0.077496,0.075159,-0.14423,-0.022645,-0.22041,0.049129,-0.14074,-0.015927,-0.11133,-0.10615,0.0009999,-0.10851,0.05481,-0.030744,-0.045014,0.094536,0.19689,0.13098,-0.013346,0.099726,0.03272,-0.032002,-0.03683,0.037484,-6.6613e-16
"1910",-1.1115,-11.616,13.957,7.1168,17.161,-10.017,-9.4751,2.0307,-1.2462,-3.2514,4.3514,-3.5469,0.89206,0.66467,-2.2242,-2.6015,-5.7935,-4.355,-0.62078,-0.53551,2.7416,-0.4363,-2.5999,1.5183,0.19445,-0.6251,-2.0761,-0.39677,-0.14745,-0.3136,0.44205,-1.1147,-0.38956,-0.9662,-0.58086,-0.053221,0.17379,0.51143,-0.11665,-0.43886,-0.10411,-1.0088,0.18159,0.18394,0.46774,-0.3947,-0.30598,0.63474,-0.22927,0.10637,0.46557,0.11731,0.11423,0.1282,-0.044627,0.27374,-0.29223,-0.1715,0.30388,-0.25357,0.34319,0.22883,0.031526,-0.060295,0.081665,-0.095551,0.018352,0.0085949,0.47,-0.051922,0.15389,-0.0078726,-0.26055,0.13531,0.16975,-0.060735,-0.042058,0.03766,0.080033,-0.055002,0.13673,0.034693,-0.044938,0.08361,-0.025626,-0.10078,0.060928,-0.061812,-0.031125,-0.085562,-0.076234,-0.068537,0.036611,-0.036131,-0.039931,0.0057795,0.030152,0.021003,-0.019983,0.040132,-0.081021,-0.0010962,0.0040873,0.043141,-0.077991,-0.037798,0.018954,0.018571,0.02127,0.005255,-0.025847,5.3291e-15
"2060",-8.3109,-6.8409,2.9668,10.029,-2.5502,2.7663,-6.4051,1.1133,2.4266,-3.3317,-1.8629,-1.3727,0.76248,2.3635,-0.7923,0.18927,2.6416,1.2825,-1.7819,-1.2218,0.28408,-0.58386,-0.64892,0.78331,1.0483,0.87438,0.29424,0.77192,0.34636,-0.3533,-0.76779,0.9359,0.57187,0.54477,-0.64026,0.48613,0.64505,0.13943,1.0365,-0.77474,-1.3265,0.65192,-0.13295,0.62718,-0.67821,0.42622,0.15522,-0.31987,0.17349,-0.15232,0.029076,0.43777,0.67448,0.44268,0.23279,-0.45809,0.20932,0.34045,0.025856,0.30457,0.76421,0.090414,-0.11781,0.037449,0.50414,0.14061,-0.36453,0.37265,-0.26968,0.16846,0.3235,0.15256,-0.082071,0.4419,-0.21489,-0.29252,-0.50626,0.4876,-0.1202,-0.29274,-0.11044,0.088401,0.075,0.15829,0.083231,0.091332,0.058067,0.22998,0.094384,-0.26684,0.15952,0.27991,-0.0048287,-0.0028955,-0.063825,0.10038,0.15651,0.080419,0.17601,-0.046206,0.15341,0.19963,-0.046635,-0.015174,-0.069975,-0.0094468,-0.047679,-0.012674,0.060448,-0.039792,-0.079555,3.9968e-15
