"NMR.exp" "Population" "X0.681361" "X0.701401" "X0.721441" "X0.741481" "X0.761521" "X0.781561" "X0.801601" "X0.821641" "X0.841681" "X0.861721" "X0.881761" "X0.901801" "X0.921841" "X0.941881" "X0.961921" "X0.981961" "X1.002" "X1.02204" "X1.04208" "X1.06212" "X1.08216" "X1.1022" "X1.12224" "X1.14228" "X1.16232" "X1.18236" "X1.2024" "X1.22244" "X1.24248" "X1.26252" "X1.28256" "X1.3026" "X1.32264" "X1.34268" "X1.36272" "X1.38276" "X1.4028" "X1.42284" "X1.44288" "X1.46292" "X1.48296" "X1.503" "X1.6032" "X1.62324" "X1.64328" "X1.66332" "X1.68336" "X1.7034" "X1.72344" "X1.74348" "X1.76352" "X1.78356" "X1.8036" "X1.82364" "X1.84368" "X1.86372" "X1.88376" "X1.9038" "X1.92384" "X1.94388" "X1.96392" "X1.98396" "X2.004" "X2.02404" "X2.04408" "X2.06412" "X2.08416" "X2.1042" "X2.12424" "X2.14428" "X2.16432" "X2.18436" "X2.2044" "X2.22444" "X2.24448" "X2.26452" "X2.28456" "X2.3046" "X2.32464" "X2.34468" "X2.36472" "X2.38476" "X2.4048" "X2.42484" "X2.44488" "X2.46492" "X2.48496" "X2.505" "X2.52504" "X2.54508" "X2.56512" "X2.58516" "X2.6052" "X2.62524" "X2.64528" "X2.66532" "X2.68536" "X2.7054" "X2.72544" "X2.74548" "X2.76552" "X2.78556" "X2.8056" "X2.82564" "X2.84568" "X2.86572" "X2.88576" "X2.9058" "X2.92584" "X2.94588" "X2.96592" "X2.98596" "X3.006" "X3.02604" "X3.04608" "X3.06612" "X3.08616" "X3.1062" "X3.12624" "X3.14628" "X3.16632" "X3.18636" "X3.2064" "X3.22644" "X3.24648" "X3.26652" "X3.28656" "X3.3066" "X3.32664" "X3.34668" "X3.36672" "X3.38676" "X3.4068" "X3.42684" "X3.44688" "X3.46692" "X3.48696" "X3.507" "X3.52704" "X3.54708" "X3.56712" "X3.58716" "X3.6072" "X3.62724" "X3.64728" "X3.66732" "X3.68736" "X3.7074" "X3.72744" "X3.74748" "X3.76752" "X3.78756" "X3.8076" "X3.82764" "X3.84768" "X3.86772" "X3.88776" "X3.9078" "X3.92784" "X3.94788" "X3.96792" "X3.98796" "X4.008" "X4.02804" "X4.04808" "X4.06812" "X4.08816" "X4.1082" "X4.12824" "X4.14828" "X4.16832" "X4.18836" "X4.2084" "X4.22844" "X4.24848" "X4.26852" "X4.28856" "X4.3086" "X4.32864" "X4.34868" "X4.36872" "X4.38876" "X4.4088" "X4.42884" "X4.44888" "X4.46892" "X4.48896" "X4.509" "X4.52904" "X4.54908" "X4.56912" "X4.58916" "X4.6092" "X4.62924" "X4.64928" "X4.66932" "X4.68936" "X4.7094" "X4.72944" "X4.74948" "X4.76952" "X4.78956" "X4.8096" "X4.82964" "X4.84968" "X4.86972" "X4.88976" "X4.9098" "X4.92984" "X4.94988" "X4.96992" "X4.98996" "X5.01" "X5.03004" "X5.05008" "X5.07012" "X5.09016" "X5.1102" "X5.13025" "X5.15029" "X5.17033" "X5.19037" "X5.21041" "X5.23045" "X5.25049" "X5.27053" "X5.29057" "X5.31061" "X5.33065" "X5.35069" "X5.37073" "X5.39077" "X5.41081" "X5.43085" "X5.45089" "X5.47093" "X5.49097" "X5.51101" "X5.53105" "X5.55109"
1281 "S" 64.222 4.479 5.206 5.435 38.866 153.154 365.081 505.969 1886.63 3396.47 391.691 173.639 136.632 175.818 166.562 267.15 100.116 120.589 216.523 212.123 135.126 146.271 175.891 109.306 154.711 244.712 672.459 8962.69 7339.42 7365.61 6730.82 4126.66 2475.86 944.442 368.147 311.72 323.156 315.902 324.448 378.041 519.041 659.673 762.843 530.359 177.811 152.339 136.3 99.078 64.698 113.96 27.959 34.973 97.161 90.276 41.831 36.941 42.521 57.061 100.885 169.529 547.822 2343.03 660.961 1296.58 292.023 74.37 67.388 61.229 49.202 49.202 20.242 30.857 48.738 64.194 66.889 101.801 468.73 1364.75 449.303 515.931 80.484 3.409 -4.034 -7.635 -6.203 101.826 22.388 5.418 3.566 3.067 2.468 5.278 4.765 3.652 4.243 5.306 11.756 19.347 26.716 106.564 535.046 145.787 198.758 93.931 72.153 13.986 1.981 1.06 0.083 -0.129 -0.212 0.372 -0.033 -0.335 -0.251 -0.364 0.051 0.425 0.834 0.697 2.783 16.496 135.591 1.739 1.963 7.664 14.414 7.13 5.016 43.65 15.968 0.775 2.487 2.076 2.281 0.699 14.231 16.784 30.351 5.317 1.168 6.382 14.603 12.504 25.238 206.823 24.637 21.946 20.384 14.866 7.734 -0.064 6.742 12.881 3.236 -2.943 -3.11 -2.547 6.341 -1.747 0.732 2.224 -1.009 -2.024 14.881 12.718 12.105 5.726 172.866 495.56 30.114 16.788 10.98 4.43 8.322 20.601 515.533 113.141 14.88 4.877 5.201 2.548 2.517 2.679 1.672 0.624 -0.277 -0.869 -0.647 -1.283 -0.466 1.711 6.176 2.384 2.107 2.873 1.209 2.219 1.092 -0.094 0.107 0.119 -0.302 0.133 -0.091 0.026 -0.17 -0.118 2.542 0.169 -0.001 -0.181 0.258 -0.11 0.849 5.663 9.531 12.213 6.109 3.479 3.792 8.086 5.527 10.392 152.028 197.081 32.346 171.105 992.701 1336.99 763.712 439.049 94.739 21.207 9.507 1.596 0.468 -0.042 0.052 1.371
1291 "K" 69.559 4.521 5.356 5.881 29.679 109.826 311.117 449.374 1587.96 2705.45 392.96 163.862 118.277 120.124 152.205 280.197 83.833 111.562 213.05 212.677 127.341 145.707 180.164 104.963 145.918 225.42 604.89 8617.82 5655.33 4728.15 4844.86 3518.44 2588.92 801.682 240.715 206.75 228.026 188.871 167.97 177.294 249.637 201.702 925.733 1001.98 285.229 225.425 208.818 165.724 116.696 183.757 56.339 61.904 130.754 112.88 56.537 50.717 52.218 59.946 90.55 135.958 349.738 1541.89 509.54 1102.81 235.877 55.123 38.481 70.236 65.066 65.066 23.516 38.923 61.155 65.501 57.967 85.138 219.293 353.507 505.11 1102.08 89.357 -6.783 -6.11 -10.544 -5.788 148.307 32.216 8.153 4.133 3.079 2.419 5.379 3.813 2.414 2.602 3.975 6.019 12.884 17.408 71.834 459.881 123.411 143.086 88.072 63.315 24.707 1.948 0.258 0.31 0.023 -0.555 -0.203 0.019 0.323 0.378 0.158 0.63 0.32 2.006 2.274 3.184 22.7 197.454 4.638 3.98 12.988 20.259 10.233 15.106 171.445 20.28 4.058 3.49 5.873 4.35 2.819 5.811 19.835 35.106 9.424 4.591 9.812 19.255 28.204 23.205 106.788 32.782 30.327 10.99 11.492 17.396 24.947 17.27 14.953 4.161 0.363 0.31 1.371 13.941 3.043 3.184 5.748 4.845 3.201 30.287 19.324 9.88 6.446 41.527 111.69 30.457 6.608 13.221 1.24 11.066 6.885 95.064 21.324 4.676 2.987 2.061 1.861 2.537 -0.028 -0.206 -0.181 -0.288 0.458 0.287 0.247 0.668 1.963 5.745 1.936 2.756 3.675 0.911 1.387 0.59 -0.163 -0.203 0.073 0.208 0.246 0.011 -0.361 -0.141 -0.092 0.694 -0.313 -0.075 -0.472 0.212 0.355 1.375 2.904 3.55 6.998 5.109 5.923 7.655 8.874 4.672 6.436 36.32 43.812 21.237 104.222 673.341 997.224 621.716 364.899 79.364 16.337 6.632 0.44 0.465 -0.093 0.204 3.41
1301 "K" 120.435 5.21 3.214 1.662 17.032 109.8 319.485 501.989 2354.16 4750.25 603.234 258.637 192.895 207.468 226.146 384.48 158.544 147.627 270.756 287.679 184.341 202.757 240.276 119.804 154.335 215.887 683.227 12136.3 9878.9 9995.8 9419.72 5408.37 3250.33 1353.21 612.002 523.427 534.84 604.342 669.185 867.832 1427.93 3318.62 893.403 482.827 138.472 122.652 110.283 94.92 44.041 64.918 25.241 40.546 130.209 139.986 57.236 41.819 46.943 63.437 121.241 204.738 655.036 3011.29 900.657 1762.93 392.987 87.73 82.186 69.553 63.922 63.922 51.94 37.529 47.648 88.386 104.494 157.418 645.214 2237.79 543.286 547.041 126.637 9.425 0.998 -1.999 -3.246 44.778 11.75 3.596 5.607 3.803 2.676 3.442 4.376 4.509 4.212 5.794 13.877 21.725 26.248 126.836 733.15 189.739 219.746 110.69 88.655 11.191 3.628 2.335 1.545 0.367 0.177 0.102 0.084 -0.357 0.091 -0.32 0.557 -0.087 0.012 -0.034 1.342 9.021 61.306 0.821 1.122 4.742 6.036 2.533 1.94 20.003 7.834 -0.008 3.31 1.222 1 -1.008 9.538 19.648 41.078 5.417 -0.602 3.63 10.07 5.749 19.605 102.182 20.649 22.395 19.013 8.126 2.94 -1.414 -0.737 3.514 -1.316 -4.469 -4.811 -3.707 4.736 -1.628 0.111 1.913 -3.301 -2.613 18.742 17.355 15.359 8.467 280.19 850.136 49.06 22.772 13.554 4.777 8.698 31.946 856.166 213.422 24.611 10.671 10.393 5.395 4.154 3.361 1.18 0.501 -0.342 -0.767 -0.766 -1.111 -0.448 3.934 14.357 6.641 2.738 2.655 0.892 1.954 1.07 0.255 -0.337 0.071 0.223 -0.482 -0.088 0.292 -0.028 0.136 2.152 0.561 0.105 0.067 0.167 -0.286 0.643 5.318 10.693 15.571 10.187 4.93 5.587 11.666 8.362 16.297 242.978 332.986 28.49 207.225 1298 1736.42 1018.65 573.043 116.249 29.523 13.684 3.454 2.027 1.3 1.526 4.021
1311 "B" 169.974 8.478 3.921 2.146 45.219 214.428 492.102 793.183 3810.02 7093.92 866.86 355.704 259.319 263.614 321.947 568.297 199.692 209.18 362.238 391.206 240.195 275.915 335.791 177.582 235.458 336.102 1031.38 17648.5 15092.2 15843.4 14361.8 8749.49 5009.14 2064.23 999.872 829.228 844.807 934.347 1035.94 1321.87 2118.66 4823.34 1420.92 872.247 206.675 153.428 132.933 95.363 38.603 100.899 1.492 27.511 159.223 159.734 51.146 35.319 45.144 74.863 165.614 287.939 1061.22 4855.85 1328.81 2396.26 515.843 129.063 72.382 73.651 79.247 79.247 64.462 60.829 73.962 122.206 136.015 207.724 973.131 3377.39 862.793 1023.61 160.992 -9.654 -15.013 -20.592 -27.1 100.13 8.672 -8.881 -3.229 -8.167 -13.874 -10.125 -11.215 -11.948 -8.862 -9.148 -1.436 10.088 22.786 173.035 986.241 234.241 253.94 121.618 83.867 -4.62 -9.464 -10.701 -11.197 -12.968 -13.003 -12.624 -12.91 -12.154 -10.87 -11.391 -9.79 -10.361 -9.307 -10.77 -9.841 6.548 154.088 -8.898 -9.552 -3.712 1.999 -1.443 4.879 52.095 6.448 -7.507 -3.264 -3.963 -5.275 -9.591 -5.086 20.623 54.091 3.544 -6.712 -0.05 8.365 0.226 9.306 124.129 12.413 25.037 23.929 6.341 -4.486 -7.766 -6.052 0.84 -3.841 -8.821 -9.012 -7.222 7.625 -4.144 -2.455 0.679 -3.045 -3.404 22.827 24.89 19.383 16.429 437.976 1280.16 73.654 31.473 23.794 8.006 14.755 70.033 1296 310.583 55.091 21.755 31.115 15.649 13.699 9.716 1.403 0.36 -0.718 -0.206 -0.75 -1.031 -0.315 5.65 15.716 6.859 4.46 3.926 3.056 7.128 3.202 0.955 0.555 -0.725 -0.677 0.076 0.289 -0.071 -0.686 -0.712 1.783 -0.873 -0.777 -0.643 -0.574 -0.367 1.445 8.759 13.938 15.283 12.209 12.061 14.033 22.455 15.473 30.677 396.458 478.361 51.832 314.027 1959.48 2681.18 1391.1 753.064 153.405 45.318 28.187 19.835 12.68 4.062 5.772 15.514
1321 "S" 147.229 8.25 8.623 10.082 40.473 153.882 405.202 634.534 2708.28 4973.48 650.071 254.82 180.743 205.41 262.854 476.504 136.654 162.118 320.314 346.131 208.7 244.472 307.809 172.18 228.575 351.361 940.36 12087.4 10042 9590.89 9319.53 5945.38 3873.39 1366.43 428.678 304.998 301.566 339.964 318.665 351.331 487.625 439.986 1190.12 983.015 250.078 193.918 188.703 175.696 93.552 117.964 61.576 81.766 198.203 184.375 85.581 74.137 79.887 102.375 181.818 297.031 743.339 3160.51 1033.27 1976.91 440.205 98.861 84.647 100.741 104.625 104.625 64.444 46.75 63.064 119.931 114.654 152.301 552.341 1563.77 668.932 1118.63 180.076 3.219 -5.767 -8.553 -6.917 68.332 17.043 4.981 5.035 4.226 3.716 9.689 11.407 6.407 7.204 9.676 14.169 27.509 39.172 149.235 814.679 225.488 269.517 150.408 113.889 17.612 4.286 2.362 2.55 0.785 0.605 -0.129 -0.143 -0.168 1.128 -0.25 -0.135 -0.431 0.334 0.162 2.435 11.643 87.547 1.655 3.28 7.72 9.451 4.524 4.335 34.68 8.422 0.043 3.067 4.407 5.843 4.781 18.812 32.289 60.222 10.142 1.864 8.303 15.86 14.586 30.64 127.973 22.834 31.139 26.92 11.941 6.717 1.572 8.707 9.929 4.754 0.251 -1.504 0.352 12.474 2.621 5.62 9.36 1.289 1.627 23.227 19.49 18.424 11.256 204.903 576.123 46.507 26.955 18.968 8.125 14.994 25.051 577.508 143.608 21.525 9.17 8.876 4.886 4.14 3.672 4.73 4.966 3.47 2.139 1.208 0.792 1.568 4.292 12.389 5.569 2.971 3.529 2.3 2.52 1.209 -0.231 -0.268 -0.009 0.611 0.182 0.128 -0.063 -0.496 -0.174 2.203 0.25 -0.8 -0.04 -0.187 -0.95 1.23 5.226 11.405 17.49 9.112 4.329 5.024 9.2 6.917 13.348 175.944 237.599 49.094 225.47 1347.15 1934.49 1163.15 681.731 156.591 38.307 18.245 4.452 2.501 2.442 2.856 4.19
1341 "B" 142.322 6.184 4.15 4.582 47.168 202.306 487.626 751.455 3942.27 8095.67 819.128 287.893 214.498 277.733 280.408 466.97 135.427 161.412 319.482 331.246 198.386 229.089 291.45 171.129 263.588 390.05 1258.69 21065.5 16994.8 16132.2 15817.5 9999.65 6681.28 2128.73 548.457 349.079 304.966 310.374 270.967 278.581 375.598 277.091 2335.6 1915 410.687 305.989 303.855 277.169 152.859 173.172 107.691 125.179 238.88 225.845 127.597 118.147 128.672 158.763 251.127 381.299 1159.13 5160.15 1761.02 3310.45 767.104 164.89 126.793 152.299 148.937 148.937 85.165 67.61 82.448 141.469 150.475 226.859 918.036 2601.65 1247.41 2455.28 306.173 -21.952 -26.727 -28.264 -25.836 48.144 1.688 -8.881 -5.583 -5.763 -6.211 -2.914 -2.267 -1.708 0.793 6.151 13.705 30.624 47.059 240.745 1375.61 392.559 432.43 238.632 171.058 23.704 6.995 0.394 0.458 -0.649 0.361 0.889 -0.722 -0.4 -0.492 -0.273 0.364 0.154 0.398 0.574 2.96 12.662 97.112 4.816 5.784 12.77 14.197 8.15 20.841 119.113 12.179 4.746 5.926 6.339 6.389 2.805 26.032 31.92 61.443 14.561 5.09 13.495 23.501 23.475 57.15 324.546 40.889 42.826 30.444 17.684 22.941 8.145 15.57 19.024 3.724 -2.513 -3.02 -1.034 15.404 1.743 3.544 7.188 2.954 2.311 45.441 38.45 24.741 15.15 338.868 970.35 79.793 32.85 23.335 6.988 11.256 45.746 971.832 237.359 25.114 10.718 10.555 4.435 6.108 1.715 -0.151 -0.284 -0.249 0.562 0.536 0.317 0.541 3.484 10.188 4.695 2.603 2.956 1.348 2.709 1.588 0.051 -0.22 -0.03 0.159 -0.224 0.086 -0.118 0.244 0.135 2.414 -0.504 -0.292 -0.628 -0.279 -0.684 -0.503 4.936 11.685 15.323 8.043 3.396 6.48 11.228 6.859 16.469 281.756 375.964 49.042 340.904 2230.36 3171.51 1942.84 1163.01 273.029 71.661 37.478 12.492 8.387 6.999 6.661 8.543
1371 "K" 111.16 7.973 8.681 10.919 28.731 102.861 289.154 440.059 1671.6 3094.65 438.447 182.629 122.977 156.281 180.229 324.176 88.977 115.538 234.114 245.45 146.471 162.292 206.603 118.833 164.188 239.584 658.775 10357.9 6444.53 5380.42 5362.85 3573.24 2647.23 884.443 261.269 190.126 189.884 205.189 192.071 200.883 288.074 226.601 813.311 905.065 199.007 146.279 150.833 154.856 79.037 97.963 47.875 60.577 143.315 125.917 55.628 47.305 49.849 60.21 99.228 161.388 358.651 1565.37 579.081 1218.53 295.001 73.951 49.312 79.032 86.785 86.785 49.325 33.123 44.097 76.158 68.157 96.187 306.38 610.448 410.949 1121.31 133.854 -7.745 -6.967 -8.951 -8.913 49.168 9.133 0.516 -0.57 -0.962 -0.611 1.861 2.032 2.177 3.57 3.942 8.324 16.391 22.522 78.313 496.498 154.227 211.67 116.162 90.545 16.813 2.286 1.187 0.312 -0.094 0.042 0.269 -0.518 -0.183 -0.095 -0.406 0.199 0.267 0.519 0.887 2.961 10.971 75.135 3.034 5.782 13.291 14.037 8.546 16.416 164.186 17.97 7.829 4.729 8.315 5.841 4.715 17.238 26.931 45.414 13.39 6.487 11.295 19.388 22.362 37.449 134.305 29.582 39.991 16.367 10.738 11.744 14.026 17.6 10.175 4.728 3.234 2.941 4.033 13.338 6.192 7.626 10.902 7.998 6.399 45.028 31.286 16.881 10.566 78.106 221.28 22.2 14.003 14.084 5.057 14.57 12.532 195.967 54.135 10.416 7.025 6.277 7.303 11.251 5.584 2.684 2.211 1.344 1.901 1.991 1.671 1.631 3.431 5.953 2.121 1.44 2.751 1.409 1.184 0.545 -0.161 0.065 0.452 -0.38 0.138 0.096 -0.189 -0.085 -0.161 0.498 -0.179 -0.594 -0.491 0.719 0.305 0.831 2.435 5.227 8.949 5.114 2.089 4.808 4.683 2.594 5.182 59.844 80.963 20.362 111.561 709.787 1061.55 720.159 451.498 111.033 23.578 9.478 1.228 -0.183 -0.496 -0.841 0.23
1381 "B" 168.794 10.455 9.853 12.249 52.058 214.499 500.54 828.149 5192.24 10684.2 1000.29 366.104 289.52 377.8 357.875 595.051 185.986 203.134 387.385 417.859 266.968 323.399 388.791 245.657 362.182 537.806 1692.41 26842 21774 22143.9 21119.9 12745.9 8146.15 2564.7 675.75 453 401.696 396.309 340.329 356.086 478.773 369.878 2982.76 2055.92 2493.99 1087.55 524.997 407.164 257.649 279.481 176.601 197.996 353.518 339.812 203.364 188.471 202.897 247.204 397.738 615.478 1672.02 7147.36 3820.41 5845.71 1416.3 250.217 239.124 268.964 199.794 199.794 115.561 100.866 131.926 205.723 258.447 348.044 1345 4153.42 1683.9 2763.42 257.915 -28.604 -28.798 -2.583 -17.294 87.308 13.979 -4.261 -0.136 -1.02 -2.415 2.048 2.927 2.643 5.792 11.958 26.399 47.756 69.845 334.808 1835.46 487.369 574.995 305.375 226.542 25.114 13.231 3.537 1.814 3.406 -1.197 0.294 -1.217 -0.592 3.361 -1.245 1.088 -0.576 0.721 -0.371 3.316 16.497 142.672 5.663 7.127 16.18 20.914 73.29 104.152 212.82 45.176 20.204 19.572 13.636 18.089 13.898 32.933 43.403 79.104 23.22 15.761 31.073 61.087 52.742 208.608 297.158 71.228 65.047 51.273 23.121 29.58 15.312 7.979 29.567 9.028 0.137 -1.144 1.899 47.821 9.683 8.374 12.795 5.314 3.556 38.528 41.224 30.137 24.16 553.2 1580 101.489 45.951 60.901 11.39 14.415 77.529 1599.2 368.032 39.158 18.466 17.963 8.631 15.817 10.473 1.08 0.56 0.303 2.06 1.706 0.416 0.023 6.444 18.086 7.21 2.768 2.969 1.389 2.242 3.094 0.239 0.011 -0.408 0.022 0.353 -0.306 0.176 -0.288 0.214 5.383 -0.378 -1.881 -2.775 -1.839 -2.19 -2.917 10.836 12.67 227.593 587.323 87.115 57.653 50.082 36.424 46.426 480.688 611.185 77.45 497.462 3057.5 4126.05 2567.04 1493.15 333.866 84.534 44.998 14.42 8.713 9.791 6.382 8.725
1401 "B" 103.555 1.343 -0.915 -2.343 17.284 134.477 354.474 514.493 2089.82 4183.08 527.35 271.423 198.537 311.774 241.728 326.363 155.013 151.283 259.769 253.179 170.665 174.957 210.482 125.781 160.929 229.571 679.309 10753.9 9637.71 9577.31 8686.53 5086.43 2775.8 1206.35 604.605 544.51 586.914 640.594 749.25 1020.64 1883.25 8340.49 693.599 316.311 89.833 68.805 59.4 35.802 19.234 66.773 -4.216 5.778 78.782 89.416 24.978 17.256 20.205 36.54 81.26 149.834 618.843 3015.44 769.959 1401.12 371.526 98.938 38.393 29.732 27.827 27.827 33.549 24.032 34.425 63.021 77.984 119.294 580.046 2113.68 461.086 351.812 88.69 5.421 -4.064 -9.782 -9.91 79.948 18.306 2.53 1.341 -0.086 -0.618 1.337 0.783 -0.493 -1.034 0.642 7.009 12.585 17.816 94.552 554.772 185.885 281.776 70.796 51.006 8.484 2.295 1.923 1.23 -0.535 0.042 0.428 -0.464 -0.184 0.074 -0.387 0.162 0.23 0.441 0.06 0.641 12.494 109.257 2.698 0.449 3.628 7.887 5.191 1.335 4.922 9.705 0.92 4.976 2.504 3.642 0.541 26.361 17.684 37.629 6.643 0.459 4.547 10.292 4.368 9.929 78.12 15.506 22.944 24.838 11.638 1.327 -1.331 -0.722 3.067 0.806 -2.732 -3.085 -2.539 5.137 -1.487 -1.612 -0.364 -2.006 -2.858 8.675 10.96 12.323 4.089 260.255 811.748 44.026 19.656 13.644 6.571 11.555 26.714 824.178 204.664 26.268 10.524 8.987 3.528 2.257 0.639 0.51 0.307 -0.339 -0.174 -0.139 -0.25 0.447 3.843 12.346 5.528 3.234 3.543 2.602 3.257 1.555 0.242 0.079 -0.129 -0.268 -0.044 -0.012 0.187 0.011 -0.263 1.254 0.15 -0.161 -0.253 0.212 0.024 1.514 6.837 11.056 9.453 4.686 3.737 4.26 10.506 7.831 14.152 225.954 322.973 32.167 194.054 1175.58 1684.96 836.559 489.798 94.065 24.887 12.314 3.778 2.092 1.149 1.019 3.949
1441 "S" 6.564 -1.827 -1.582 -1.421 1.87 30.841 88.462 148.466 216.352 381.542 81.917 49.826 40.177 30.476 32.319 42.809 27.727 33.769 50.527 47.865 39.561 31.745 36.68 24.3 32 47.249 85.93 902.836 820.82 722.785 665.43 415.002 273.796 166.277 108.308 105.696 112.544 111.021 132.899 183.029 376.858 16373.8 46.261 28.073 19.883 19.449 20.516 19.488 12.084 20.862 5.842 3.14 7.496 7.91 2.821 2.052 1.828 1.841 5.264 9.051 29.414 172.106 58.048 107.25 27.171 8.844 7.064 5.971 4.475 4.475 13.62 6.79 5.819 5.299 4.448 6.064 33.853 140.53 36.382 30.256 13.679 4.327 1.622 0.204 -0.218 16.568 5.067 1.298 0.699 -0.079 -0.178 0.146 -0.024 -0.438 -0.739 -0.918 -0.642 -0.539 -0.627 4.437 40.789 10.527 10.087 5.361 4.382 0.317 -0.09 -0.026 0.2 -0.093 0.028 -0.058 -0.011 0 0.131 0.022 0.036 -0.154 -0.116 -0.156 -0.03 2.614 19.96 1.064 0.041 0.239 1.851 1.495 -0.033 0.681 1.926 -0.113 0.343 -0.498 -0.209 -0.147 0.484 0.915 2.382 0.432 -0.076 0.046 0.723 0.823 0.996 6.544 1.208 6.087 1.551 1.524 0.442 0.098 0.395 1.012 0.045 -0.464 -0.353 -0.232 0.368 -0.215 -0.137 0.503 0.038 -0.249 0.996 0.999 0.95 -0.149 17.075 55.649 4.154 1.631 1.379 -0.017 4.315 2.181 55.254 16.846 3.454 2.785 2.586 2.144 0.921 0.716 0.501 0.374 0.377 0.097 0.349 0.273 -0.059 0.368 1.363 0.501 0.849 1.647 0.437 0.891 0.481 0.193 -0.067 -0.002 -0.018 0.183 -0.169 -0.065 -0.128 0.068 0.16 -0.01 -0.201 -0.015 0.111 0.042 0.308 0.589 0.708 1.498 0.985 0.612 0.752 0.903 0.547 0.526 14.447 20.999 2.112 10.004 72.434 98.926 56.443 31.548 5.982 1.276 0.712 -0.11 -0.103 0.134 0.385 0.943
1471 "B" 100.464 6.141 4.467 5.539 27.782 122.108 326.155 500.804 2115.35 4197.03 524.515 221.273 168.043 190.636 201.169 336.293 134.138 137.554 249.8 261.841 171.934 190.159 227.679 134.11 185.763 265.451 738.055 12225.5 8899.33 8462.6 8014.46 4808.28 3086.99 1140.57 426.345 354.321 366.9 381.103 394.353 470.784 673.646 932.118 900.642 746.837 184.919 156.039 149.372 130.309 62.948 96.937 32.236 43.421 124.973 121.386 50.783 38.91 43.411 59.691 110.229 182.423 540.377 2506.71 782.739 1565.68 348.869 75.41 74.356 71.487 70.12 70.12 43.106 30.181 43.066 71.066 82.323 134.596 527.183 1607.2 505.636 890.142 132.82 -10.72 -15.783 -17.263 -16.11 64.786 10.062 -3.395 -3.872 -4.814 -5.036 -2.245 -1.939 -2.014 -1.331 -0.15 4.842 14.62 19.504 104.941 648.507 184.759 236.197 131.699 105.361 13.448 2.236 1.578 0.216 -0.658 -0.728 -0.036 -0.578 0.447 0.074 -0.447 0.444 -0.227 0.058 -0.599 1.237 11.899 101.856 1.157 4.08 13.64 14.382 5.267 6.664 59.035 8.734 -0.901 0.464 0.897 0.346 -2.758 0.375 15.069 33.459 4.433 -0.649 2.922 9.355 8.98 31.619 111.492 21.95 23.405 11.574 4.484 8.505 0.372 2.845 5.77 -1.858 -4.38 -4.491 -3.792 3.659 -1.846 0.891 3.141 -0.631 -0.768 34.381 23.617 12.969 7.174 203.218 609.269 34.514 14.442 9.897 2.181 9.739 25.75 613.881 149.085 15.569 6.811 6.846 3.22 4.361 3.681 1.268 0.338 -0.219 -0.504 -0.821 -0.574 -0.04 3.552 11.363 4.542 1.976 3.186 1.058 2.999 0.732 0.586 -0.374 -0.32 0.049 -0.157 0.365 -0.309 0.233 0.197 1.989 0.213 -0.501 -0.505 0.268 0.119 1.138 3.895 7.362 12.388 7.835 4.059 4.785 8.606 5.619 10.989 175.299 238.378 24.795 168.978 1081.73 1503.9 935.659 549.287 124.674 27.205 11.374 1.13 -0.131 -1.176 0.177 1.017
1481 "O" 98.499 3.448 2.482 2.671 25.9 133.569 363.705 534.983 2418.16 4767.65 516.052 227.244 190.333 260.696 215.255 320.773 139.819 141.945 257.195 258.248 170.847 183.233 218.891 131.068 185.773 281.413 847.192 12481.3 10269.2 10184.8 9411.6 5431.73 3185.39 1286.44 543.657 462.278 477.707 518.377 581.9 758.006 1259.41 2876.52 897.215 470.579 137.868 112.167 100.406 88.257 43.224 71.347 18.343 30.336 101.85 107.927 44.022 36.376 42.157 61.014 118.394 205.544 699.308 3122.68 930.307 1725.5 410.717 101.436 58.575 58.957 60.548 60.548 45.328 32.62 44.58 74.871 91.546 138.929 615.243 2227.8 545.2 483.038 111.736 5.056 -7.003 -9.358 -8.961 58.32 12.375 0.77 0.206 0.28 -0.069 1.71 2.463 2.736 3.23 4.409 11.124 20.109 30.557 135.511 702.193 209.291 285.615 107.862 78.745 13.29 2.879 0.885 0.411 -0.099 -0.277 1.227 -0.708 -0.344 0.298 0.152 0.021 -0.154 -0.118 -0.245 1.097 8.687 82.794 0.914 1.084 3.91 7.174 4.515 2.244 16.744 11.597 0.223 3.716 2.683 2.344 -0.722 10.383 15.603 34.527 5.426 0.369 3.951 13.87 6.205 13.426 109.463 17.276 20.898 20.447 8.308 0.293 -1.852 -0.481 3.236 -0.457 -3.632 -3.423 -2.526 6.244 -1.435 -1.083 0.783 -1.95 -2.878 8.964 11.286 11.926 5.788 268.661 843.309 44.942 18.66 15.783 5.201 9.244 29.916 846.311 216.717 24.829 10.99 9.192 4.585 3.276 2.669 0.912 0.325 -0.397 -0.191 -0.64 -0.277 -0.053 3.446 11.345 4.578 2.584 3.544 1.545 2.728 1.307 0.322 0.137 0.169 -0.608 -0.069 0.003 -0.123 0.362 0.168 1.657 -0.394 0.072 -0.215 0.471 -0.358 0.258 5.533 8.825 10.668 6.544 4.604 5.994 11.824 9.201 16.179 238.107 343.984 48.15 240.813 1329.95 1799.49 1033.28 596.23 132.663 34.253 17.486 6.356 3.94 3.301 3.355 6.104
