"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112"
"1521",2.8228,-2.4994,-0.13023,1.0341,1.9453,-2.8287,-2.1272,1.3829,1.3038,1.6177,0.34317,0.3103,0.58596,0.40484,-0.81955,0.17481,0.78264,-0.36811,-1.2532,-0.36325,-0.72902,-0.51266,0.026848,-0.56421,0.13706,-0.43272,0.468,-0.74541,0.10174,-0.0079753,0.33627,0.18771,0.23036,-0.10236,0.054468,-0.1026,0.064635,0.28135,0.035394,0.4073,-0.11583,0.13009,0.0029161,-0.034677,-0.38041,-0.033606,-0.21583,0.013059,0.215,0.01536,0.24411,0.019069,-0.144,-0.028512,0.049615,-0.14823,-0.15981,-0.064079,0.061691,-0.033473,0.11018,-0.025062,0.050459,-0.1091,0.040803,0.022327,-0.1841,-0.035817,0.049864,-0.03317,-0.039447,-0.059582,-0.003946,-0.10088,-0.020406,0.038865,0.070341,-0.049595,-0.020705,-0.047384,0.071433,-0.04721,-0.056573,-0.00098248,-0.0018513,0.01778,-0.055358,-0.058401,-0.052352,-0.021749,0.032709,-0.020799,-0.028095,0.0026274,0.032066,-0.0075659,-0.014489,-0.014941,0.0049249,0.017281,0.0042294,0.0054013,0.015721,0.0095633,0.014578,0.0051334,-0.010779,-0.002291,0.010982,0.0022181,-0.00045156,9.0067e-15
"1541",-7.7822,-0.69397,0.87571,1.5024,2.1673,-1.0532,0.98951,-1.1458,0.071143,0.73959,1.4878,-0.81021,-0.70936,-1.2062,-0.20519,-0.66459,1.2208,-0.99738,0.79786,-0.00020912,-0.72563,-0.12963,0.06457,-0.94166,0.13704,0.080983,0.17448,-0.30805,-0.31891,0.47224,-0.16334,-0.12318,-0.11018,-0.19722,0.2027,-0.22017,-0.082162,-0.077861,0.15863,0.035205,0.067509,0.0039012,-0.085247,0.22661,0.032208,-0.016437,0.28247,-0.098871,0.032534,-0.022243,-0.18208,0.014917,-0.062235,-0.0079613,0.049334,0.13105,-0.056861,0.056965,-0.0335,0.021898,0.023349,0.028851,-0.089841,0.1352,-0.17542,-0.01704,-0.0094978,-0.092073,0.08811,0.0079845,0.046426,0.025236,-0.0039302,-0.023414,-0.054501,-0.091563,0.09436,-0.0038522,-0.092234,-0.008237,0.058919,0.024354,0.02918,0.059602,0.017631,-0.019256,-0.0065622,-0.018908,0.080177,-0.0074875,0.0018687,-0.037674,0.0021107,-0.03325,0.010491,0.014064,0.017823,-0.062974,-0.021381,-0.0024943,0.018494,0.012858,0.022335,0.022184,-0.019554,-0.0037143,0.00864,0.0037358,-0.00034672,-0.0057331,-0.0048058,-3.6082e-15
"1641",-7.0881,-0.97487,1.4429,1.5434,2.7236,-1.2784,-0.43492,-2.8568,0.4934,1.5898,0.27138,-1.3827,1.1982,-0.43913,2.627,0.93165,0.99387,1.4732,-1.5744,-0.90767,-1.1122,0.42062,-0.52971,-0.87139,-0.18765,0.64012,0.51032,-0.86381,0.036193,-0.72295,0.49545,0.15783,-0.08665,0.3206,0.51562,0.26951,0.080061,-0.025524,-0.55394,-0.11276,-0.12012,0.094678,-0.44422,0.061886,0.22561,0.15383,-0.10661,0.2523,-0.22372,-0.046458,-0.065605,-0.090493,-0.015057,-0.1767,0.19972,0.096372,0.035117,-0.069909,0.078179,0.06078,-0.0048033,0.12485,0.0020064,0.019837,0.075479,-0.076604,0.041049,-0.040446,0.13889,-0.077038,0.040336,-0.064736,-0.011395,0.050904,-0.066478,0.035867,-0.020751,0.0092338,-0.019193,0.030977,0.018441,-0.0058231,0.022045,0.016879,-0.0091175,0.01813,0.047097,0.010448,-0.0071539,-0.013673,-0.017075,0.012488,-0.0036006,0.021724,-0.0051431,0.0068275,-0.011762,-0.00072956,0.0023868,-0.00097897,-0.0017277,-0.0034918,-0.013866,-0.0077075,-0.0049344,0.0034033,-0.0012539,-0.0039756,0.0036658,0.0092807,0.0019209,-1.3878e-15
"1801",-7.5286,-0.28962,0.055217,1.2954,1.7915,-1.6919,1.5796,-0.7852,-0.034868,1.1438,0.62577,0.1353,0.9941,-0.42215,0.42284,0.24805,0.44966,0.51951,-0.12937,-0.071619,-0.62724,0.45876,-0.23177,0.29092,-0.21863,-0.028501,0.040248,0.28051,0.23735,-0.04471,0.30248,-0.11506,0.25426,-0.50769,0.12544,-0.29423,-0.087856,0.22989,0.32373,-0.18795,-0.12635,-0.059669,-0.16539,0.31643,-0.13756,-0.064738,0.11697,0.0014627,0.049887,-0.42452,-0.13156,0.098427,0.036034,0.030049,-0.019546,0.063034,0.029022,-0.073283,-0.0068636,0.027747,-0.025395,0.051789,-0.00607,-0.12978,0.0055858,0.067111,0.052389,-0.1571,-0.077214,-0.031346,0.01514,0.038988,0.038531,-0.072202,0.052183,0.025538,0.0022405,0.0060997,0.0053925,0.012163,-0.018242,0.054029,-0.017998,-0.084796,-0.0023679,0.031932,-0.044135,0.026338,0.011835,-0.03364,-0.015994,0.0015994,-0.051054,-0.012667,-0.0021822,0.029399,-0.013838,-0.0061924,-0.013441,-0.031725,-0.026775,-0.0024938,-0.028081,-0.021523,-0.017233,-0.018729,-0.037605,-0.002667,0.0084476,-0.015781,-0.013446,3.5805e-15
"2021",-5.9191,0.47339,1.3309,-1.9494,3.4341,-0.82144,3.0112,-2.5137,-4.3298,2.6039,-3.3629,-3.3666,3.2458,8.1613,0.11018,-4.3572,0.85428,-0.37722,0.042896,-0.10465,-0.065828,0.13697,0.93224,0.095082,0.012961,0.30886,-0.086593,0.091376,0.15437,-0.22489,-0.30058,-0.17211,0.15514,-0.096047,-0.31552,0.32354,-0.10133,0.13327,-0.15599,0.06939,0.046269,-0.083175,-0.062079,-0.13829,0.0059608,-0.04521,-0.07429,-0.0033974,0.12487,-0.02873,-0.014463,0.11325,-0.01268,0.04626,0.0043603,0.070614,0.067957,0.039218,0.011541,-0.063284,0.0092651,0.05396,-0.08621,-0.0039518,-0.00011287,-0.043267,-0.08911,0.015772,-0.045682,0.0040523,-0.00074008,0.0099122,-0.042454,-0.033678,-0.023187,-0.019471,-0.019117,0.034431,-0.044013,0.033831,0.032165,-0.0075064,-0.017582,0.014039,-0.0093191,-0.012037,-0.0068412,0.013447,0.0029731,0.0023684,-0.0019431,-0.0017981,0.0053498,-0.0082823,-0.011896,-0.0049447,-0.0088071,0.0003175,0.0018023,-0.015202,0.0093131,-0.0026664,-0.010829,-0.0048793,0.00040733,-0.00059481,0.0030499,0.0012707,-0.0012927,0.0028131,-0.0027548,0
"2161",20.025,-5.4863,-1.3654,6.0392,-0.47312,-1.0117,1.5996,-0.70526,-0.7663,-1.0953,-0.76554,-0.98598,0.88755,0.46909,-2.17,1.077,-0.56868,-0.1069,-0.51694,-0.44504,-0.23783,-0.3488,-0.24419,0.26516,0.46148,-0.759,-0.21666,0.32389,0.3141,0.091049,0.35157,-0.013298,0.47049,-0.22826,-0.081287,-0.22313,-0.22807,-0.063239,-0.069997,-0.63691,0.14556,0.1925,-0.3685,0.0011897,0.10033,0.005546,-0.25126,0.051077,-0.15712,-0.0086489,-0.0024397,-0.038558,0.13608,0.16059,-0.015362,-0.012573,-0.11865,-0.0026176,-0.017308,-0.021894,-0.015933,0.078588,-0.06315,0.072454,-0.12032,0.045162,0.10145,-0.10858,-0.0033942,-0.012176,0.0092442,0.16993,0.0625,-0.0096547,-0.0082616,0.031688,-0.026647,0.043111,-0.086281,0.039982,-0.018492,-0.034888,-0.023668,0.021128,0.0044023,0.044099,-0.0011357,-0.033577,-0.04736,-0.026098,0.016553,-0.011481,0.033904,0.013797,0.027215,-0.023539,-0.0067303,0.011802,0.00043618,0.021126,0.021201,-0.031155,0.018622,-0.0023658,0.0072309,0.025262,0.0032764,-0.0023775,0.00066968,0.00077303,-0.0008903,1.0131e-15
"2231",-5.7368,1.4115,-2.6959,-6.1425,0.78063,1.008,4.5348,-0.92873,2.3988,1.7133,-0.25128,0.11689,0.19973,-1.3587,0.17723,-1.6375,-0.44265,0.53629,-0.5969,0.0062718,0.62517,-1.1311,0.32445,-0.42053,0.42693,0.36075,-0.032626,-0.79495,-0.10022,0.10594,-0.057473,-0.27039,0.25817,-0.16446,-0.081948,-0.4175,0.34315,0.024204,-0.066426,0.087372,0.40708,-0.025789,0.23904,0.071807,0.046972,0.16472,-0.12193,0.0063475,-0.13036,0.058237,0.071446,-0.023564,0.26912,0.13601,0.077762,0.0093935,0.073518,0.11426,0.076381,0.1185,-0.10351,-0.079693,-0.0023211,0.06671,-0.023025,-0.035527,-0.048927,0.0096794,0.035087,-0.044978,-0.090727,-0.016151,0.080348,-0.02193,-0.017374,-0.056518,0.036197,0.01112,-0.06088,-0.023737,-0.0093265,0.028652,0.0051675,-0.00092605,0.089081,0.016698,-0.038074,-0.023956,-0.050657,0.0010396,-0.03541,0.018145,0.00037394,-0.042982,-0.03457,0.0095342,-0.0091466,0.055233,0.0013444,-0.0093011,-0.039431,0.0013452,0.00082832,-0.004216,-0.0094921,0.0064187,0.013303,-0.012566,0.002855,-0.0045181,-0.010131,-8.3267e-16
"51",-5.4179,-0.95226,3.8649,1.6681,5.6422,-1.9825,-2.8174,-4.1328,-1.3105,-4.1323,-2.0274,4.0326,2.7532,-1.9921,-2.2212,-2.4481,-2.0967,1.2584,1.4667,-1.2086,-2.1184,0.20548,0.96387,-0.50859,-0.053579,0.71868,-1.058,-0.53666,-0.12302,-0.56127,0.55277,-0.50625,-1.067,-0.021027,0.41521,0.10317,0.1127,-0.29052,0.28075,-0.14719,0.086575,0.032313,-0.0049575,4.0844e-05,-0.17967,-0.18781,-0.057957,-0.16394,0.056227,0.05286,0.099827,-0.019508,0.064791,0.063295,-0.080238,0.025624,0.022194,-0.0085869,0.041363,-0.042964,-0.031228,-0.014571,-0.01033,-0.060037,-0.016268,-0.010728,-0.025398,0.029753,-0.015804,-0.014084,0.02222,0.033933,-0.015068,0.02025,0.0094781,0.02452,-0.00042427,0.01505,0.006701,-0.0096932,0.02923,0.0032793,-0.0026797,-0.0052749,-0.0049502,0.0052729,0.010319,-0.016159,0.0045546,0.0041124,-0.0018574,-0.0024571,-0.0050102,0.00081577,-0.0049228,-0.003512,-0.00087176,0.0022722,-0.00012847,0.0028122,-0.00050188,-0.0013867,0.002061,-0.00027101,0.0014778,0.0040249,0.0018329,-0.00051041,0.0011629,-0.00066882,0.00044583,-8.3267e-16
"121",10.041,-3.1022,0.14869,-2.3417,3.1419,-1.9402,-2.3581,0.8397,3.7169,1.596,-2.8807,2.559,0.1422,0.27392,2.3043,0.60171,-1.4791,0.16238,0.41296,0.32503,-1.2161,-0.48097,0.4007,0.49777,0.56366,-0.60046,-0.20036,0.092348,0.18612,-0.0057838,-0.066085,-0.32431,0.79312,0.45725,0.18197,0.17126,0.045275,-0.56266,0.097154,-0.1834,-0.15692,-0.20956,-0.27237,-0.38709,0.15965,0.11714,0.23292,0.047648,0.020025,-0.1051,-0.010314,-0.0555,0.018161,-0.11555,0.029764,0.088074,0.0072966,0.12422,0.087882,0.052426,0.040236,-0.053381,0.035233,0.061733,-0.052758,0.035574,-0.080396,0.048583,-0.042271,-0.013203,0.03849,-0.087444,0.032822,-0.12453,0.0242,0.014705,-0.043418,-0.039276,0.0085302,0.042055,0.0019534,0.021473,-0.063761,0.02934,-0.039245,0.005641,0.00070881,0.032489,0.026929,0.016174,0.0053053,-0.030765,0.0093621,-0.016832,0.02986,0.0001132,0.016245,0.025275,-0.012519,-0.0021132,-0.019876,-0.0072711,0.024193,-0.00060187,-0.008711,-0.0064042,0.0063364,0.017063,0.0098883,-0.00019259,-0.0052952,-1.2212e-15
"211",-10.897,0.54032,-1.1239,2.4948,-5.293,7.3513,-5.1325,-0.87753,-0.85665,5.2173,-2.6338,-0.57816,1.7714,-2.3323,-0.043953,-0.91835,-0.60512,0.17502,-0.24702,-0.6952,-0.11726,-1.1198,0.8885,0.74408,-1.285,0.20375,-0.5767,-0.12539,0.26229,0.069309,-0.010819,0.38152,-0.34998,-0.23639,-0.22573,-0.12526,-0.52183,-0.0061994,-0.13104,-0.1566,-0.077873,0.18519,-0.22214,0.0060461,-0.023475,0.19461,-0.10242,0.022874,0.16415,0.012095,-0.26613,0.025825,0.027884,-0.19528,-0.061505,-0.16172,-0.25643,0.038229,-0.044103,0.035235,0.15622,-0.099022,-0.018535,0.051605,0.11679,-0.06303,-0.00055151,0.043202,-0.011403,0.070768,0.066161,0.031628,0.06736,-0.01707,-0.031454,-0.050582,0.0078978,-0.020934,-0.025861,-0.040193,-0.05029,0.012536,0.025221,-0.00064747,0.010407,0.00092283,-0.0021491,0.014653,0.0012017,-0.0040055,0.0029635,0.015046,0.00028749,0.007566,0.0027226,-0.0071413,0.00076322,0.0018035,0.0030482,-0.010491,-0.0085081,-0.00038118,0.0050584,0.0035452,-0.0038329,-0.0084028,-0.0010843,-0.00060782,0.0036598,-0.00068056,-0.001321,5.2458e-15
"231",-9.875,0.76284,-2.0123,2.4971,-4.5961,4.733,-2.7765,0.47594,-0.44636,0.33582,0.05652,1.3401,-0.36982,1.208,-0.53229,1.0364,-0.18662,-0.16553,1.0269,0.70165,1.0472,1.1545,-0.83871,0.35915,1.1989,0.60821,0.02534,-0.59274,0.28606,-0.24191,0.21774,-0.45157,-0.12316,-0.68785,-0.1905,0.5196,-0.2328,0.043292,0.12154,-0.079255,0.15584,0.029127,0.14925,0.058873,-0.033355,-0.083708,0.046349,-0.052569,0.00040711,0.097964,0.07153,0.088841,-0.0022295,-0.17997,0.078997,0.096367,-0.016434,-0.065278,-0.083111,0.085051,0.097464,0.0031548,0.06673,-0.030362,-0.043789,-0.077163,-0.023734,0.013287,0.0014655,-0.016165,-0.014502,-0.010555,0.0021673,-0.016713,0.04113,-0.025397,0.0061996,0.0059285,-0.076473,-0.013471,-0.033033,-0.037398,-0.033261,0.085034,-0.050799,0.018456,0.020581,-0.00076251,-0.023355,-0.0054414,-0.017588,0.0032178,0.010511,0.046321,0.0040777,0.029821,0.01838,0.0019913,-0.053905,0.016976,-0.040741,0.016571,-0.0019182,-0.017882,0.0057364,0.015431,-0.011497,-0.0082075,-0.014134,-0.011741,-0.0091503,-1.1935e-15
"291",-4.849,1.0384,-1.9327,-3.0837,-2.9817,4.2892,-2.147,2.81,-1.5111,-0.76863,1.0421,1.6047,-0.41362,1.1589,-0.21883,0.50483,0.58189,-0.034374,-0.2128,0.28019,-0.5349,-0.10303,0.28763,0.18512,-0.22735,0.50756,0.15902,0.31584,-0.2767,0.041252,-0.0035175,-0.046042,0.35481,-0.39134,0.22527,0.2552,-0.23802,-0.12423,-0.40826,-0.32652,0.098361,-0.39063,-0.025587,0.081243,0.098383,0.037903,-0.19884,0.15967,0.14418,-0.021499,0.076316,-0.029451,0.12485,0.11124,0.06711,-0.12895,0.10276,-0.073361,0.16615,-0.058172,0.052264,-0.16916,-0.14327,-0.073777,-0.19368,-0.058269,-0.042012,0.014507,0.0033151,-0.04631,-0.0037081,0.0023433,-0.038073,0.048968,0.048783,0.001436,-0.05807,-0.13557,0.04764,-0.060312,0.00080287,-0.00068958,0.042175,-0.0033713,0.035623,0.0078161,0.028363,-0.085619,0.020702,-0.0003362,-0.018838,0.011239,0.015345,-0.0032155,0.016515,0.011422,0.0067228,-0.010406,-0.011332,-0.0096804,0.0084363,-0.013098,-0.0059626,-0.0032849,-0.016607,-0.016203,-0.013357,0.0054568,0.011924,0.012372,-0.0016319,4.3021e-15
"641",-8.4353,1.8917,-3.7724,-2.0991,-4.3307,2.9915,1.8265,0.068308,2.1506,-1.7486,0.73716,-0.090579,-0.67695,0.26754,0.058475,-0.13216,0.43292,-0.90839,0.23234,0.010324,-1.113,0.079891,0.58948,-0.055597,0.13429,0.49461,-0.13551,0.34455,-0.01449,0.11383,0.071412,-0.19317,0.078084,-0.074757,-0.021445,-0.3412,-0.22393,0.073242,-0.27999,0.071631,0.18702,-0.061955,-0.14407,0.00043293,-0.054077,-0.20307,0.067893,0.13334,-0.17067,-0.20393,0.079725,-0.037636,0.012952,-0.12779,0.047774,-0.19622,-0.090553,0.0097373,-0.079327,-0.016837,-0.041754,0.090984,-0.047189,0.039049,0.030336,-0.012932,-0.08631,0.078773,-0.01962,-0.032619,-0.021606,-0.028815,-0.096572,0.028575,0.016182,0.079736,-0.0019909,0.047143,-0.038216,0.024462,-0.068937,0.01947,-0.028175,-0.038884,-0.011965,0.081431,0.020681,-0.023123,0.006296,0.0020751,0.062057,0.01594,-0.025797,-0.041045,0.0078283,0.019942,0.016388,0.01628,0.0017241,-0.022172,0.022583,0.04162,0.029456,-0.0068927,-0.020377,0.0035288,0.013515,-0.005886,-0.036148,-0.0038939,0.012463,2.7894e-15
"651",-7.7181,2.0194,-3.3871,-3.9391,-3.0143,3.6393,1.788,-1.8839,1.9072,-2.3465,0.36984,-0.55561,-0.33755,0.019907,-0.067546,-0.061252,0.57022,-0.74904,-0.052688,-0.81695,-0.5134,-0.0089971,0.47736,-0.56111,0.41568,0.51657,-0.046368,0.19438,-0.29005,0.37035,-0.17805,-0.16191,-0.028201,0.14716,-0.50163,-0.47414,-0.085626,0.055591,-0.20288,0.04815,0.071058,0.16367,-0.195,-0.1223,-0.095969,-0.067724,-0.0073382,-0.11473,-0.078783,-0.029256,0.14126,0.0019371,-0.067823,-0.08277,0.0050677,-0.077822,-0.094654,-0.015244,0.12223,0.043103,0.032283,0.095695,0.028132,-0.09341,0.068845,0.036664,0.068452,-0.016721,-0.062561,-0.086002,0.0022524,-0.049058,0.0065537,0.046493,0.052423,-0.029866,-0.051215,0.025537,0.055052,0.035323,-0.028245,0.042623,-0.087972,0.043728,0.0222,-0.056056,0.013932,0.0057685,-0.0086036,-0.019269,-0.028894,0.011469,0.055254,-0.025395,0.017046,-0.052406,-0.0066829,-0.050507,-0.027362,0.011917,-0.017763,-0.0093491,-0.011919,0.008158,0.0041754,-0.02591,0.014333,-0.024428,0.018604,-0.0031905,-0.013119,9.1593e-16
"691",-9.9297,-1.2645,1.0304,7.1245,0.72629,-0.43312,-2.2474,-0.78987,-0.87551,-1.5538,1.4652,-0.10864,0.34652,0.87147,0.42651,0.76065,0.078149,0.24312,0.26687,-0.95648,0.1638,1.0675,-0.14933,-0.33524,-0.19415,-0.48187,0.079411,-0.23511,0.13115,0.53896,-0.45115,-0.047128,-0.172,0.09233,-0.11006,0.0075527,0.10085,0.322,-0.060711,-0.14631,-0.0083613,-0.34193,-0.021151,0.00040701,-0.046575,-0.11131,0.085952,0.074314,-0.075429,0.044159,-0.070595,-0.037348,0.066043,0.038502,-0.034883,0.14795,-0.027329,-0.14148,0.14578,0.062967,-0.0048913,-0.007985,0.038938,0.027762,0.037354,0.001872,-0.0034326,0.019424,-0.093206,0.070351,0.027775,0.03373,0.077385,-0.038448,-0.067284,-0.023857,0.026238,0.024955,0.064173,-0.0066206,0.030614,-0.010304,0.015694,0.00036482,-0.003248,0.054743,-0.010424,-0.036271,-0.076955,0.015648,0.02449,0.036326,0.032185,0.019246,-0.0033167,0.0043491,-0.016271,-0.014592,0.0044221,0.0005409,-0.012345,0.03543,0.018104,-0.021347,-0.021678,-0.037059,0.035643,0.043687,0.0018035,0.0038023,-0.0089858,-5.5511e-15
"751",-6.5527,0.49128,-1.1372,0.13362,-0.79925,0.19219,0.66536,1.4437,-0.66541,-0.68192,0.82969,1.0932,0.92593,0.56818,0.36504,0.55071,0.41643,0.14271,-0.95188,0.096798,-0.48634,0.26459,-0.10018,0.0024235,0.013989,0.011738,-0.13311,0.1085,0.27688,0.12147,-0.14421,0.071367,-0.21199,0.19669,0.13825,-0.19899,-0.083393,-0.049717,-0.1643,-0.18908,-0.27757,-0.47627,-0.16315,0.073577,0.033233,-0.13335,-0.022008,-0.030713,-0.031146,-0.089592,0.0032057,-0.12813,0.0096681,0.0063123,-0.056234,-0.05586,0.04876,-0.0097985,-0.014668,0.090315,-0.040014,-0.018808,-0.047393,0.066893,0.0669,-0.006197,0.02426,0.026993,-0.11844,0.013367,-0.030811,0.0062795,-0.016055,-0.043647,-0.057915,-0.041188,0.10396,-0.081315,0.010581,-0.021043,0.01646,0.0096311,0.03157,-0.018472,-0.026265,-0.026572,-0.057267,0.0089304,0.024844,-0.0062943,-0.02573,-0.068163,0.0088083,0.011927,-0.020965,-0.016535,-0.033,0.0090341,-0.037866,0.02984,-0.0020111,-0.006592,0.0042963,-0.041241,0.021542,0.0053316,0.018517,-0.046739,-0.022244,0.012016,0.019807,3.2474e-15
"781",-9.4367,-0.059123,-0.5136,3.1159,-0.47033,-0.22969,0.14164,-1.9125,0.30368,-0.33143,-1.1443,-1.4651,0.11634,-1.4055,1.6612,0.59993,-0.0499,-1.0574,0.06444,-0.31236,0.83949,0.044057,0.53419,1.0463,-0.2532,0.72434,-0.21799,0.56386,-0.53966,0.42775,-0.14832,0.54123,0.032044,0.093105,0.50931,-0.1206,0.16019,-0.074258,-0.21522,0.31697,-0.16089,-0.095027,-0.17242,-0.080178,-0.095467,-0.16887,-0.12253,-0.012024,-0.17604,-0.05056,0.14643,-0.11032,0.12367,0.042733,-0.079718,-0.052615,0.091853,0.10422,0.10013,-0.22755,0.030255,0.046018,0.035174,0.067554,-0.089482,0.0016327,0.0046031,-0.011628,-0.072677,0.10391,-0.0048845,-0.015395,-0.015047,0.032653,-0.091607,0.063858,0.099686,0.094767,-0.00027178,-0.012465,0.0058848,-0.057902,-0.024086,0.045149,-0.0036511,-0.021904,0.0026019,-0.019097,0.011913,-0.013669,0.012908,0.017285,-0.023019,0.018686,-0.012537,0.0029692,0.017303,0.0077243,-0.037115,-0.0073888,-0.036115,-0.0074999,0.0017743,-0.0015998,0.0047439,0.0066655,-0.029648,0.0054221,0.015141,0.0061681,-0.0072252,1.3323e-15
"811",21.4,-5.2682,-1.8315,3.2814,-1.5503,-0.37663,-1.844,2.0018,1.3678,0.43221,0.57624,-0.020017,-0.046071,-0.0074885,0.051737,-0.20757,1.523,-0.10152,-1.0264,-0.97167,0.72205,0.21852,0.78169,0.94176,0.94415,0.29446,0.37398,0.75188,0.19085,-0.26654,-0.53665,-0.48197,-0.94246,-0.031694,0.17089,-0.36844,-0.018977,-0.094473,0.1907,0.05074,-0.18895,-0.43199,0.2302,-0.14989,-0.068957,0.014391,-0.025933,-0.14434,0.12707,-0.19915,0.014586,0.09871,-0.083805,0.0037128,0.15891,0.011018,-0.055053,0.011943,0.20627,0.042854,-0.046561,-0.068727,0.007746,-0.0097054,0.067981,0.044413,0.098229,0.034019,0.14787,-0.021485,0.078975,0.10137,-0.020514,0.040474,-0.025394,-0.048007,-0.022089,-0.0062089,-0.033806,0.049822,-0.00041385,-0.037596,-0.032832,0.022463,-0.0036732,-0.0022785,0.0055521,0.013101,-0.0031661,0.028533,0.0042923,0.020103,-0.014427,-0.030902,0.0013205,0.034194,-0.019532,0.009333,0.015901,0.0011128,-0.0021233,-0.0023958,0.027392,-0.0096653,0.011711,0.0025122,-0.015291,-0.0044689,0.0065556,0.011168,-0.0016317,-1.8874e-15
"861",-7.0278,1.8268,-1.9564,-2.1526,-2.1997,0.060476,2.7417,-0.87604,-0.11623,-0.77888,-2.1877,0.57288,1.5188,-2.1501,-0.81966,-0.70722,0.57406,-1.3369,0.012953,-0.018206,0.9013,-0.31559,0.26053,0.1422,0.82048,-0.079277,0.10458,0.025767,0.25045,0.336,-0.10005,0.025964,0.0070547,0.16959,0.19757,-0.59933,-0.033667,0.11208,-0.44348,0.24848,-0.33399,-0.095559,-0.12796,0.03426,0.0037467,-0.16479,0.0076357,-0.090909,-0.065381,-0.11211,0.11956,-0.070022,0.038647,-0.24005,-0.11267,0.061655,0.15887,-0.080463,-0.026594,0.010866,0.075902,-0.11822,-0.13926,-0.15063,-0.040712,-0.058972,-0.068912,-0.064649,0.069003,0.0012448,-0.062982,0.015306,0.12674,-0.059788,0.022871,-0.047148,-0.10114,0.069703,0.025244,-0.012331,0.028848,0.054513,0.046687,-0.013924,-0.0078347,0.0056141,0.03186,0.033591,-0.0021227,0.01234,0.002538,-0.022912,0.0046662,0.025217,0.015106,0.012034,-0.0011636,-0.0060056,0.0087026,0.0075463,0.010387,0.0085295,-0.010341,0.0090492,0.025214,0.021663,0.0020437,0.021722,-0.018371,0.013834,-0.00097355,7.494e-16
"881",-9.1859,-1.6562,2.1083,5.87,2.9707,-1.848,-0.95277,-1.9484,-0.44147,0.23276,1.9093,-0.96016,0.3054,0.27114,0.65664,0.47292,-0.26746,0.85153,0.5322,-0.78558,0.6338,0.25563,0.25868,-0.15675,-0.6635,0.1871,0.50295,-0.17886,-0.45071,0.17126,-0.20998,0.11699,-0.28468,0.41641,-0.31877,-0.10008,-0.0093206,0.077098,0.4317,-0.18991,0.23131,-0.27937,-0.29992,-0.031048,0.16098,-0.0059412,0.31497,0.067554,0.081722,0.04269,0.034294,0.048861,0.093453,-0.10087,0.088962,0.053464,0.051441,-0.13868,0.018452,0.025385,0.10571,-0.027501,-0.013418,-0.008083,0.024154,-0.052371,0.018785,-0.031246,-0.021633,0.056042,-0.059963,-0.051541,0.03039,0.040778,0.035056,0.0025957,-0.077058,0.054151,-0.026377,0.0026834,-0.0077667,-0.019716,-0.0064739,0.0042964,0.012064,-0.00885,-0.082289,-0.065164,0.0084151,-0.0079647,-0.015824,-0.0091558,0.011315,-0.022762,0.028053,-0.0010893,0.056413,0.041668,0.012589,0.0037353,0.01503,-0.0049529,0.0086712,0.018246,0.039623,-0.019692,-0.027379,-0.013002,-0.011771,-0.0059145,0.016302,-5.9952e-15
"1011",-8.5813,0.19023,-0.179,2.7603,-1.2984,-0.13968,0.7968,0.81113,1.6841,-1.5711,0.70366,0.39281,-0.16219,0.40541,0.51426,-1.0843,-0.29722,0.011698,0.74984,-0.39671,-0.86821,0.63809,0.15981,1.2071,-0.21642,-0.44393,1.0084,-0.033006,0.15823,0.013602,0.64126,0.95624,0.050017,0.47448,0.14585,0.21175,0.0096709,-0.10421,-0.14879,0.35171,0.38535,-0.015308,0.18645,-0.4421,0.12719,0.020184,0.075906,-0.21453,-0.044481,-0.25166,0.14531,0.17527,0.13003,-0.088076,-0.07825,-0.03497,-0.16802,0.042727,-0.061905,0.040842,-0.087934,-0.070379,-0.047658,0.067137,-0.064524,-0.097775,0.012138,-0.10204,-0.058074,0.00141,0.02999,-0.014414,0.0049687,0.09724,0.067552,-0.040724,-0.021213,-0.022236,-0.029403,-0.025319,0.050943,-0.017852,0.011334,0.0017441,-0.011202,0.017591,-0.024351,0.025925,-0.0066274,-0.011777,-0.047264,0.030692,-0.029288,0.028743,-0.015543,0.0060526,-0.022814,-0.0050387,0.0086332,0.016367,0.025197,0.006236,0.010512,-0.0062232,0.0036641,-0.0035224,0.012162,-0.0050611,0.0064633,-0.0090832,-0.011933,1.0547e-15
