"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
"X4.46892",0.001075,0.00065602,-0.0031371,-0.010566,0.0093406,0.00016695,0.013826,0.007277,-0.015476,-0.0071863,0.00099906,0.020411,0.0062927,0.058642,0.0036494,0.029635,0.041379,-0.057304,0.047308,-0.025179,-0.03814,0.0026523,-0.016402,0.0011877,0.0068975,0.09407,0.067865,-0.041023,-0.02622,0.053026,-0.030489,0.00042261,-0.014032,-0.023745,-0.080253,0.053503,0.039004,0.02792,0.038369,-0.047359,0.011825,-0.043788,-0.060815,0.12292,0.10176,-0.018393,-0.046474,-0.1058,0.020988,0.015205,-0.059631,0.094809,-0.077836,-0.026493,0.081682,-0.0025636,-0.072216,-0.00076255,0.044985,-0.14668,0.019871,-0.086736,0.031473,0.034363,-0.16572,0.015976,0.0063695,0.10484,0.040582,-0.0055435,0.019945,-0.070561,0.026351,0.065532,-0.077792,0.017492,-0.15691,0.02736,-0.038056,-0.074952,-0.042367,-0.01686,-0.02183,-0.17807,0.12155,-0.065569,0.13274,-0.0066782,0.02799,0.024615,-0.083818,-0.064057,0.03791,-0.10347,0.087198,-0.029892,-0.066881,-0.11402,-0.063405,-0.12147,-0.0031902,-0.021963
"X4.48896",0.0010982,-0.00084853,-0.0060343,-0.0095858,0.0037089,0.0046545,0.011025,0.0083336,-0.019934,-0.0012283,0.0021023,0.020899,0.0082047,0.054495,0.016124,0.034365,0.038082,-0.06375,0.038508,-0.011459,-0.0052673,0.0091119,-0.023634,-0.0020857,-0.0026397,0.11161,0.055662,-0.059798,-0.013415,0.052254,-0.0090956,-0.004382,0.012617,-0.02744,-0.081624,0.046183,0.02022,0.013802,0.060473,-0.015684,0.019336,-0.055483,-0.068435,0.092129,0.11501,-0.04712,0.029265,-0.089551,0.019587,0.042729,-0.058347,0.079107,-0.0030551,-0.026637,0.056893,0.040563,-0.084203,-0.012341,-0.089202,-0.10593,0.033869,-0.10779,-0.065506,0.079926,-0.021908,-0.045345,0.093269,0.13713,-0.075975,-0.029112,-0.046186,-0.076762,-0.085655,-0.086742,0.017436,-0.07998,-0.015976,0.014241,-0.092722,-0.073961,0.063454,-0.097362,0.05537,-0.048863,0.025565,0.056878,0.064366,0.046975,0.041132,-0.003869,0.10732,-0.01633,-0.023185,-0.0049147,-0.029238,-0.07512,0.069822,0.11746,-0.00024653,0.050328,0.018962,0.087654
"X4.509",0.0022001,-0.0027871,-0.0060384,-0.0087482,0.0032132,0.00071347,0.0082747,0.0024256,-0.021206,0.00010724,0.00069244,0.01888,-0.00086976,0.052642,-0.0020236,0.031486,0.049263,-0.060233,0.059721,-0.013933,0.0023851,-0.0041117,-0.013951,0.012632,-0.015271,0.090135,0.050765,-0.033076,-0.040672,0.062584,-0.021126,0.022267,0.0070901,0.025255,-0.052469,0.028813,0.028168,-0.020062,0.043873,-0.02174,0.050925,-0.0064815,-0.040513,0.056223,0.06794,-0.060438,0.079493,-0.07561,-0.0098384,-0.0043571,-0.014455,0.078905,0.0032032,0.0031778,0.065862,0.082558,-0.0090916,0.06816,-0.076345,-0.041247,0.0073148,-0.15698,-0.086616,0.036064,0.024603,-0.098588,0.051649,-0.033491,0.0063088,0.08529,-0.034797,0.063766,-0.011193,-0.1108,0.045988,0.059626,0.031704,-0.094888,-0.09826,0.025346,-0.050484,-0.052377,-0.0755,0.13569,0.065394,-0.012955,-0.0035632,-0.0055726,0.16501,-0.11826,-0.013384,-0.02316,-0.11527,0.1094,0.033856,0.1271,0.09155,0.060272,0.095776,-0.050104,-0.04256,0.0037439
"X4.52904",0.0023571,-0.0020555,-0.0075407,-0.0062211,0.0042739,0.0030563,0.0068744,-0.0073565,-0.023419,0.00153,-0.00020734,0.014073,0.0015626,0.043785,-0.0049366,0.029346,0.045628,-0.062902,0.054172,0.0061351,-0.0023235,-0.0075833,-0.0095345,0.0026915,-0.0052815,0.073022,0.05552,-0.034623,-0.017774,0.050808,-0.032849,-0.0082767,-0.010579,0.067291,-0.045288,0.028575,0.013979,-0.056966,0.0099711,-0.068209,0.012853,0.015083,-0.058642,0.036334,0.10648,-0.054481,0.086412,-0.056054,0.049594,-0.022822,0.021899,0.024877,0.0041887,-0.025372,0.03442,0.056421,0.021888,0.13643,-0.039823,-0.035917,-0.095287,-0.14796,-0.022863,0.02101,0.10548,-0.11293,0.029438,-0.020231,0.12262,-0.032661,0.047419,0.025674,0.15299,-0.035066,0.013324,-0.12427,0.033283,-0.04015,0.0085371,0.078808,0.059685,-0.0098272,0.043049,-0.056356,-0.034735,-0.037785,-0.13955,0.1199,0.037448,-0.095581,-0.063906,-0.037008,0.046977,-0.023603,-0.12881,0.046773,0.1305,0.069921,-0.0057827,-0.08717,0.14618,-0.020703
"X4.54908",0.0022238,-0.00056756,-0.0069322,-0.0045839,0.0095293,0.0012192,0.0049836,-0.011547,-0.019334,-0.00054095,0.0032169,0.010311,0.0071182,0.037098,-0.011579,0.018929,0.034171,-0.048229,0.047181,0.020041,-0.0053866,-0.026296,-0.0056885,0.0117,-0.00051294,0.061641,0.052186,-0.041412,-0.0064928,0.084145,-0.041981,-0.028878,-0.025625,0.092592,-0.02429,0.036683,0.062279,-0.067247,0.025192,-0.0077116,0.041281,0.0046374,-0.067084,0.042098,0.1663,-0.07237,0.029291,-0.045522,0.062853,-0.010556,-0.039026,0.028322,-0.027248,0.0020137,-0.007017,-0.035659,0.054965,0.088736,-0.089152,-0.08446,-0.095136,-0.089411,-0.070041,0.045405,0.070845,-0.10064,-0.074512,-0.11416,0.18888,-0.0024607,0.019457,-0.003413,0.053113,-0.020704,-0.057005,-0.072671,-0.01818,-0.034601,0.029448,0.029933,0.021648,0.15313,-0.15245,0.12345,0.074375,-0.028996,-0.060469,-0.039457,-0.13006,-0.057967,-0.0022083,0.077713,-0.057528,0.074177,0.095471,-0.05779,-0.071982,-0.008443,-0.0030915,-0.052805,-0.22628,0.0296
"X4.56912",0.0024339,-0.0020324,-0.0035051,-0.0025768,0.0039402,-0.005857,-0.00044062,0.0056728,-0.010071,-0.0067284,-0.002417,0.011536,0.005193,0.032747,-0.0082123,0.029172,0.040442,-0.058362,0.067751,0.00053126,-0.021591,-0.0080206,-0.00043026,0.03311,-0.02071,0.094307,0.025653,-0.060127,-0.0066331,0.073121,-0.026682,-0.034977,0.024551,0.068984,-0.019658,0.064907,0.090988,-0.042047,0.0083238,-0.050098,0.099167,0.01887,-0.024344,0.069296,0.14239,-0.067064,0.023019,-0.046588,0.03742,-0.09774,-0.063078,-0.00057337,-0.025264,0.040546,0.082301,0.012734,0.0023248,0.045619,-0.0739,-0.090132,-0.041333,0.069118,-0.11979,-0.041273,0.019909,-0.10506,-0.044713,-0.15074,0.054678,0.0044892,-0.076608,0.088187,0.015681,0.037699,-0.20514,0.014332,-0.006119,0.010202,0.14399,0.044945,0.013251,0.0027953,0.029194,0.18285,-0.044228,0.059936,0.072886,-0.031458,-0.0041723,0.087352,-0.016351,-0.078265,0.0049216,0.0032415,0.15666,-0.055434,-0.088208,0.064675,0.0079346,0.14248,0.10754,-0.04871
"X4.58916",0.001624,-0.003002,0.0035714,0.0033032,0.0063009,-0.0028137,-0.0036612,0.018922,-0.0023585,-0.0031266,-0.011142,0.019146,-0.021625,0.041533,-0.0087892,0.01002,0.058336,-0.067461,0.046085,-0.01066,-0.019706,0.036617,0.056285,0.0083048,0.026383,0.062384,-0.0028236,-0.067016,-0.0067556,0.06568,-0.041551,-0.10322,-0.02609,0.033095,-0.0043749,-0.01249,0.052135,0.0060332,0.01033,-0.076784,0.010552,0.090156,-0.019036,0.057855,0.063208,-0.025551,0.063687,0.005533,0.031434,-0.11691,-0.035057,0.011533,0.025672,0.053974,0.043581,0.0067385,0.0011885,0.064491,-0.10218,0.0095305,-0.02459,-0.015823,-0.03029,-0.012969,0.096547,-0.017663,0.095595,-0.088235,0.067875,0.0348,0.032746,0.0091542,0.062336,-0.066197,-0.043336,-0.06842,-0.11573,-0.03767,0.088014,-0.034263,-0.17121,0.1119,-0.057336,-0.014482,-0.049139,-0.021739,0.017182,-0.046227,-0.16376,0.023362,0.031126,0.1358,-0.072985,-0.034739,0.044192,0.017982,-0.025071,-0.017847,-0.037861,0.021363,0.11802,0.013052
"X4.6092",-0.00077505,-4.4746e-05,0.011136,0.011382,0.012613,-0.0010306,-0.0026707,0.035873,0.011597,-0.0052765,-0.015308,0.015875,-0.038971,0.047314,0.0085606,-0.024643,0.029077,-0.065213,0.00015206,-0.028017,-8.5788e-05,0.061737,0.13074,0.011784,0.055653,0.050158,-0.013662,-0.083039,0.063227,0.12366,-0.043942,-0.17334,-0.067653,-0.034152,0.018899,-0.13289,0.048047,0.060027,0.023271,-0.077066,-0.079312,0.1635,-0.048809,0.05001,-0.036539,0.020756,0.010048,0.029457,0.0090606,-0.1268,-0.013181,0.033166,0.044616,0.095162,0.022039,0.030787,-0.05886,0.077575,-0.0076802,0.05258,0.032919,-0.037985,0.015064,0.015003,-0.072028,0.051419,-0.032934,0.080976,0.0047855,0.076274,0.10803,-0.077002,0.029719,0.039109,0.0074514,0.012136,0.023352,0.0154,0.037391,0.0043225,-0.032678,0.099001,-0.052907,0.055952,-0.090881,-0.054967,0.019031,0.053857,-0.016648,0.0082491,-0.0046377,-0.071449,-0.008369,0.082645,0.016424,0.064814,-0.10226,-0.0052865,0.15139,0.12426,0.069702,0.016891
"X4.62924",7.6061e-05,2.8891e-05,0.0073521,0.0029926,0.0046947,-0.0027728,-0.0016259,0.029026,0.0051234,-0.0064825,-0.012824,0.011605,-0.024462,0.035241,0.0048096,-0.015829,0.049289,-0.061789,0.039916,-0.015771,-0.010516,0.049708,0.085729,0.023838,0.048718,0.059613,-0.017856,-0.080989,0.024691,0.090464,-0.039453,-0.10727,-0.055965,0.033178,0.014184,-0.050263,0.064337,0.02243,0.030295,-0.077633,-0.078038,0.12195,-0.056435,0.068242,-0.027533,-0.036839,0.048062,-0.0083222,0.0074731,-0.089161,-0.056811,0.049168,-0.0022616,0.049406,-0.034355,-0.039227,-0.040921,0.081124,0.026186,-0.0025995,0.031777,0.002345,0.027297,0.038812,-0.01201,-0.039311,0.029574,-0.0082941,0.0091006,-0.097206,0.089332,-0.040711,-0.0063763,0.018376,0.095253,0.048315,-0.025996,0.0089226,-0.014723,0.041864,0.01259,-0.031629,0.0027296,-0.019392,0.070807,0.056466,0.0039533,0.12258,0.0092746,0.027308,-0.053702,0.072813,0.077236,0.032925,-0.12956,0.030275,0.040839,0.084005,0.061409,0.015002,-0.077672,0.009475
"X4.64928",-0.0027257,-0.0065793,0.01032,-0.0040228,0.0025915,-0.017339,0.001468,0.017087,0.01235,0.0063625,-0.017109,0.010487,0.003964,0.0058331,-0.01394,0.0071022,0.068233,-0.032525,0.066333,-0.0027361,-0.031476,0.033649,0.028223,0.043176,0.025654,0.043126,-0.0015476,-0.035539,-0.059436,0.065771,-0.02969,0.00085352,-0.026494,0.022297,0.027745,0.037482,0.077823,0.0038134,0.031787,-0.066366,0.0052578,0.025899,-0.0040094,0.039172,-0.012116,-0.0089441,0.03676,-0.047626,0.04818,-0.051381,-0.066552,-0.0068784,-0.0051336,0.031768,-0.052787,-0.0027293,-0.024607,0.057398,-0.037753,0.085931,0.047767,-0.030367,-0.039065,0.014752,0.079875,-0.065907,0.013584,-0.018741,0.020054,-0.070815,0.074665,-0.016245,0.0074337,-0.055438,0.094196,0.046527,0.047079,0.081395,-0.041256,0.015563,0.070644,-0.061742,0.12827,-0.030803,-0.010374,-0.077195,-0.15052,-0.13589,-0.024837,0.043757,-0.17475,-0.11511,0.021092,0.15174,-0.24717,0.052221,-0.030961,-0.1132,-0.11388,-0.025082,0.056054,-0.081077
"X4.66932",-0.0050288,-0.0092613,0.0093164,-0.0053325,0.0029122,-0.014703,-0.00018284,0.024395,0.021721,0.011851,-0.010849,-0.0031825,0.021004,-0.0077832,0.0021003,-0.00089424,0.065351,-0.030695,0.07157,-0.013683,-0.03845,0.022447,0.035246,0.025865,0.024013,0.033869,-0.014616,-0.026936,-0.029203,0.061506,-0.032422,0.0077467,-0.0050609,0.0156,-0.0083798,0.053315,0.10119,-0.035059,0.0062695,-0.038401,-0.0089078,0.040578,0.049599,0.062289,0.010122,-0.0030062,0.032499,-0.047196,0.058713,0.022118,-0.066254,0.023723,-0.013277,0.011702,-0.10745,0.035238,-0.022149,-0.018146,-0.0024609,0.035402,0.034599,-0.041294,-0.038852,-0.09498,0.13383,0.042349,0.022339,0.050194,-0.061588,-0.016553,0.16861,0.0091427,-0.094779,-0.090928,-0.013514,-0.018901,0.027344,0.00075001,0.068166,0.029516,0.10078,0.01161,-0.16752,-0.20163,-0.04324,-0.021253,-0.0049311,-0.11954,0.19416,-0.061446,-0.14294,-0.094479,0.10814,-0.007426,-0.089598,0.090645,-0.06861,-0.085009,0.051916,-0.050528,-0.059508,0.019947
"X4.68936",-0.0015639,-0.0028799,0.0054712,-0.00071309,-0.00076851,-0.0076294,-0.00052477,0.025899,0.010422,0.00046045,-0.016895,0.0082959,-0.0096638,0.021386,-0.0063189,0.014469,0.059191,-0.046324,0.060947,-0.018317,-0.035849,0.027664,0.034071,0.047212,0.0082722,0.051717,-0.023521,-0.038938,-0.067746,0.067798,-0.054421,0.0020244,-0.023051,0.03792,0.017432,0.019835,0.069949,-0.014296,0.012867,-0.07312,-0.034517,0.035079,0.017921,0.036642,0.017317,0.04308,0.023312,0.032804,-0.0076025,-0.025354,-0.066373,-0.0067538,-0.029219,0.008914,0.030437,-0.065789,-0.0070236,0.035697,0.018563,0.034769,0.0098529,0.040753,-0.035897,-0.02525,0.039796,0.029487,-0.0081791,-0.030099,0.0084431,0.057384,0.091048,0.055841,-0.13881,-0.05004,0.11707,0.092587,-0.013333,0.0037342,-0.069411,0.066083,0.014185,-0.088085,0.11291,-0.21498,0.075141,-0.0027526,-0.12869,0.0055898,-0.15818,-0.099462,0.021029,0.012592,-0.03372,-0.10281,0.019851,-0.12562,-0.048473,0.030083,-0.051234,-0.014582,-0.17757,0.03287
"X4.7094",-0.0028108,-0.0052511,0.0086378,-0.0063652,0.0034934,-0.018019,0.0028926,0.029945,0.017299,0.0074523,-0.023122,0.0079858,0.005625,0.011621,0.0084418,0.028422,0.042449,-0.04449,0.034326,0.0013764,-0.031095,0.026544,0.016952,0.034511,0.049805,0.038905,-0.02597,-0.059878,-0.041669,0.02238,-0.045647,-0.01739,-0.034156,0.043075,0.035452,0.025415,0.12749,-0.0050298,0.018888,-0.019291,-0.053857,0.066987,0.065056,0.044094,-0.0061592,0.080384,0.061062,0.026251,-0.018768,-0.020704,-0.16078,-0.037774,-0.053921,0.020693,0.027985,-0.060743,-0.051898,-0.026171,0.034806,0.1351,0.014355,-0.04309,0.056318,0.034216,0.033611,-0.095973,-0.083537,0.10101,-0.075054,0.065914,-0.047876,0.20383,0.023809,-0.10785,0.0069951,0.11637,-0.028178,0.1864,-0.11174,-0.25685,0.05127,-0.045254,-0.010569,0.017368,-0.080531,0.0018818,-0.010141,-0.01622,0.080292,-0.11035,0.24731,-0.032333,-0.094753,-0.085408,0.13852,0.053927,0.12062,0.023396,-0.0044948,-0.011296,-0.098068,0.045104
"X4.72944",-0.0020143,-0.0026014,0.0070313,0.00073307,-0.0036446,-0.0083063,0.0017446,0.021824,0.006253,-0.002053,-0.015159,-0.0066779,-0.00923,0.025329,-0.010672,0.034309,0.056746,-0.028098,0.059188,-0.00070214,-0.045852,0.04467,0.0075916,0.043417,0.025331,0.041847,-0.045141,-0.035998,-0.061216,0.019207,-0.033466,0.011237,-0.019112,0.034056,0.043702,0.034767,0.077586,0.015727,0.020299,-0.067043,-0.0071662,0.026329,0.014438,0.039805,-0.028441,0.03335,-0.025692,-0.023174,0.00077956,-0.086916,-0.040679,0.0055598,0.0055117,-0.060388,-0.056278,0.015679,0.028095,-0.0089965,0.025831,0.092202,0.0090505,0.02419,0.012523,0.032124,0.10039,0.01415,0.096612,0.018384,-0.10167,0.03709,-0.088322,0.076435,0.13207,0.0028682,0.026479,0.011334,0.052325,-0.002249,-0.15752,0.043055,0.075429,-0.091295,0.065941,-0.022521,-0.038237,-0.065856,-0.034137,0.032196,-0.073244,0.013695,-0.020753,-0.13579,0.12226,-0.061169,0.11896,-0.049882,-0.012019,0.018934,-0.054275,-0.021236,-0.12667,-0.063142
"X4.74948",-0.00044645,-0.001818,0.0025339,0.002589,-0.008476,-0.0073171,-0.00035227,0.020299,0.0002876,-0.0041462,-0.012508,0.0057536,-0.011949,0.02425,-0.0058123,0.021947,0.062642,-0.035529,0.055813,-0.00086733,-0.049726,0.032142,0.008453,0.040818,0.014346,0.046813,-0.071511,-0.030179,-0.087456,-0.00063626,-0.012773,0.010911,-0.0091168,0.0032649,0.038163,0.044852,0.064744,0.018063,0.059919,-0.060387,0.038407,0.019966,0.032993,0.0094148,-0.0099147,-0.049491,-0.0062045,0.016498,-0.012034,-0.060504,-0.019453,-0.023775,0.019094,-0.066624,0.015735,0.026088,0.044758,0.03575,0.034073,0.088878,0.046374,0.074666,-0.024644,0.0081286,0.05096,-0.015453,0.034982,-0.077462,-0.048869,-0.041849,-0.046607,0.11955,-0.025475,0.060587,0.067127,0.030658,-0.03727,0.081237,-0.067204,-0.06615,-0.035599,0.04438,0.029116,-0.015066,0.024335,-0.10747,0.074773,-0.080633,-0.055686,0.0088111,-0.061777,-0.017856,-0.13572,-0.074308,0.12692,-0.025909,0.14503,0.01571,-0.10601,-0.010287,0.051901,-0.011172
"X4.76952",-0.00045732,-0.0015765,0.0023616,0.0011805,-0.0085088,-0.007586,-0.00037224,0.025008,0.0017536,-0.006537,-0.013061,0.0042025,-0.015287,0.028991,-0.011198,0.019241,0.064389,-0.037548,0.052167,-0.027035,-0.032663,0.030512,0.0065202,0.053672,0.00214,0.041065,-0.062008,-0.027848,-0.064382,0.036658,-0.025611,0.035209,-0.015623,-0.0078583,0.041665,0.025821,0.069169,-0.010243,0.0068117,-0.047896,0.0034127,0.0031124,0.072409,0.0075179,0.0021445,0.05366,-0.032324,0.0039791,-0.039487,-0.028402,0.01904,-0.014786,0.064655,-0.053572,-0.028167,5.9988e-05,-0.015325,-0.020317,-0.024604,0.085329,-0.054221,0.043235,-0.032041,-0.014214,-0.00064116,0.043198,0.077637,0.021339,-0.19295,-0.038315,-0.01528,-0.00052768,0.029748,-0.030271,0.074098,-0.023724,0.02549,-0.066054,-0.037242,-0.030006,-0.10311,-0.02235,-0.02306,0.04518,-0.020074,0.10273,0.087085,-0.089439,0.082076,0.018178,-0.030727,0.055133,0.067566,-0.014244,0.12805,0.0080731,0.035923,0.0047231,0.08838,0.023117,-0.079998,-0.0015922
"X4.78956",-0.00035773,-0.0034158,0.00031464,0.0042135,-0.01163,-0.0078089,-0.009422,0.027365,0.0024787,-0.001237,-0.0036697,-0.00063024,0.0070188,0.025517,0.036403,0.045802,0.020141,-0.054745,0.0027883,0.023487,-0.0095822,0.026273,-0.044031,0.022875,-0.001807,0.1008,-0.079842,-0.058479,0.023667,-0.025858,0.03642,-0.014219,0.0042525,-0.0089844,-0.012044,0.040181,0.061972,-0.049372,0.036957,-0.069932,-0.02629,-0.0066396,0.051258,0.006166,0.020685,0.027563,0.012852,0.020178,-0.001885,0.024371,0.0033025,-0.031572,0.019511,0.011037,-0.02916,-0.034598,0.068818,-0.038201,0.039166,0.028053,0.020879,0.074153,-0.0063665,0.043687,-0.026712,0.095935,0.096882,-0.11109,0.0084139,-0.00043426,0.11204,0.0072087,-0.1034,0.0082931,-0.040354,0.033457,0.026729,-0.034714,0.045771,-0.054533,0.029818,0.028962,-0.053821,-0.017365,0.064715,0.026963,-0.01406,0.011841,-0.056709,0.12428,0.049827,-0.054689,0.19265,0.058175,-0.013154,0.064793,-0.035406,0.12754,0.019139,0.059319,-0.02891,0.029893
"X4.8096",-0.00030458,-0.0026485,0.0010855,0.0031702,-0.012819,-0.0091271,-0.0049486,0.027389,0.0044893,-0.0033326,-0.0086402,0.00042252,-0.0017062,0.027033,0.016186,0.033247,0.038355,-0.053283,0.02591,0.0070586,-0.02653,0.048466,-0.020354,0.038262,-0.011892,0.073458,-0.083294,-0.047817,-0.012171,-0.0040621,0.016302,0.01983,-0.011141,-0.018916,0.02249,0.032612,0.048183,-0.025406,0.016886,-0.076549,0.012246,0.0061353,0.020101,0.018584,-0.0071918,-0.011737,-0.031492,0.0087836,0.0073341,0.0023139,0.051955,0.019626,-0.019556,0.044053,0.014206,-0.0041992,0.037571,-0.0092061,0.06858,0.036269,0.036252,0.050266,0.01654,0.0292,-0.05994,0.047879,0.025741,-0.052768,0.0053008,0.015465,-0.055514,0.17287,0.029293,0.013552,0.024063,-0.086224,0.025792,0.071066,-0.030793,0.10193,0.077212,-0.0069596,0.096902,0.11875,-0.016871,0.058389,0.036039,0.012326,0.1476,0.068413,0.01401,0.0086212,-0.015906,0.056329,-0.08096,0.063047,-0.069135,-0.074744,-0.21059,-0.011278,0.12667,-0.050755
"X4.82964",-0.00065145,-0.0027072,0.0016463,0.0033194,-0.012741,-0.0095237,-0.0044822,0.025062,0.0025321,-7.6719e-05,-0.0096569,0.0029374,-0.0039944,0.025535,0.0050384,0.033626,0.047773,-0.053594,0.029006,0.0034194,-0.044101,0.042801,-0.028691,0.04017,5.4973e-05,0.064034,-0.083607,-0.042807,-0.028189,-0.01426,0.022676,-0.0045166,-0.0055379,-0.0023079,0.0069894,0.027008,0.04246,-0.04341,0.01919,-0.054356,0.024704,-0.0078011,0.02843,-0.022852,-0.011753,0.0042218,-0.025507,0.013022,-0.02779,-0.040629,0.020172,-0.0090996,0.0084265,-0.015552,0.052665,-0.041971,-0.0045129,-0.014475,0.013771,0.033896,-0.020349,0.08085,0.036969,0.12939,0.00086885,0.041325,0.065206,0.035056,-0.01315,-0.032218,0.041619,0.0063322,-0.027598,0.026375,-0.052409,-0.010289,-0.081614,0.015197,0.035257,-0.05546,0.050017,-0.060919,-0.046018,0.049015,0.046288,0.084865,-0.14024,0.067039,-0.010015,0.14276,0.15947,0.17224,-0.03562,-0.032553,-0.023311,-0.077715,-0.0033494,-0.066042,0.063465,0.009799,0.015591,0.028724
"X4.84968",-0.00047364,-0.0024163,0.0024807,0.0039057,-0.0097229,-0.0060147,-0.00097491,0.029829,0.0022638,-0.0079776,-0.011868,0.00017133,-0.012537,0.026091,0.00522,0.021034,0.050585,-0.037536,0.043519,-0.021255,-0.030304,0.031755,-0.0045533,0.055412,-0.022554,0.045725,-0.092147,-0.040668,-0.054484,0.023477,0.0077845,0.019076,-0.016359,-0.05038,0.037102,0.029539,0.087099,0.014209,0.015452,0.014749,0.025817,-0.017435,0.036303,-0.028262,-0.012703,0.041687,-0.015189,0.027325,-0.066765,0.016088,0.024571,0.028044,-0.017548,-0.041781,0.031502,0.022839,0.022916,-0.085994,-0.012526,0.013772,0.039361,0.097696,0.011078,-0.0065286,0.018171,0.11054,-0.091048,-0.012751,-0.062716,0.059172,0.069395,0.071251,-0.050101,0.019847,-0.18117,-0.087164,0.025085,-0.08616,-0.052659,0.076771,-0.12917,-0.032789,0.07031,0.02851,0.02037,0.06879,0.048991,-0.098336,-0.017238,-0.03142,-0.072875,0.092087,-0.062849,0.21195,0.022875,0.094527,-0.036808,0.14611,-0.028883,-0.078854,-0.019303,-0.07764
"X4.86972",-0.00046295,-0.0018927,0.0022507,0.0052805,-0.012699,-0.0068514,-0.0013494,0.025005,0.0010136,-0.0060741,-0.011859,0.0016356,-0.012148,0.028666,0.012745,0.030492,0.054174,-0.046935,0.028493,-0.0041505,-0.037043,0.033606,-0.01907,0.054226,-0.013436,0.057148,-0.092993,-0.032423,-0.026924,-0.017774,0.030016,0.012326,0.0035596,-0.042055,0.048212,0.028472,0.076379,-0.007828,0.018028,0.011607,-0.012599,-0.04827,0.042213,-0.0049723,0.016058,0.049103,-0.055681,0.014899,-0.044115,0.013131,0.026542,0.041342,0.0079482,0.027929,0.022745,-0.005093,0.0068293,-0.08461,0.0040043,0.082626,0.06731,0.013018,-0.028199,0.021674,-0.111,0.069147,-0.018044,-0.014236,0.02072,-0.0030143,-0.0023209,-0.052601,-0.12907,-0.083719,-0.084815,0.042987,0.075698,-0.092109,-0.019021,-0.10486,-0.17672,0.068474,0.033261,-0.027681,0.18897,0.041671,-0.15299,-0.11857,-0.01666,0.013752,-0.17173,-0.12426,0.018057,-0.067859,0.052711,0.043676,-0.013582,0.047071,-0.037054,-0.0043215,0.06973,-0.025041
"X4.88976",-0.00055674,-0.0014776,0.0035868,0.005626,-0.012262,-0.007067,-0.00050406,0.021557,-4.4953e-05,-0.0064688,-0.010127,0.0046735,-0.012183,0.032904,0.0052816,0.027229,0.057143,-0.046873,0.035946,-0.016022,-0.028732,0.034857,-0.015286,0.066842,-0.013748,0.03905,-0.096458,-0.034289,-0.032313,-0.014621,0.039832,0.032642,-0.0018157,-0.071755,0.051646,0.01214,0.052225,-0.0050381,-0.0015928,-0.0020119,0.0089674,-0.018456,0.033039,-0.017402,-0.033556,0.026741,-0.079613,0.036211,-0.082719,0.024206,0.027114,0.0038874,0.041248,-0.044453,-0.011163,0.021977,0.023869,-0.0095091,0.017762,0.057726,-0.022735,0.012885,-0.042882,0.040033,-0.11643,-0.014813,-0.097852,-0.0070369,0.039425,-0.058564,0.030499,-0.026746,0.062709,0.019681,-0.078904,-0.06559,0.094069,-0.036298,-0.030094,0.027179,0.036414,-0.067318,-0.065271,-0.029133,-0.057099,-0.083555,0.0059919,-0.0015529,0.010279,-0.090257,-0.012662,0.15083,0.067354,0.083824,0.029027,-0.10682,0.059219,-0.17899,-0.026611,0.097651,0.032008,-0.031381
"X4.9098",-0.0004023,-0.0016358,0.0021088,0.0087893,-0.014045,-0.0075301,0.0037305,0.021242,-0.00050976,-0.0052176,-0.010682,0.0019714,-0.0097722,0.035301,0.0051476,0.025462,0.05934,-0.040631,0.025179,-0.021899,-0.030794,0.028661,-0.017783,0.064022,-0.020037,0.033046,-0.095143,-0.041305,-0.041631,-0.019932,0.038941,0.00018244,-0.0080474,-0.060346,0.046123,0.0019063,0.049175,-0.037294,-0.0047361,0.022867,0.0090844,-0.018877,0.045373,0.014188,-0.015456,0.016339,-0.12506,0.03644,-0.076345,-0.0060242,0.014463,0.028979,0.035622,-0.0039713,-0.014144,0.0077461,0.013353,-0.02691,0.016133,0.079075,0.01267,0.042504,-0.019696,0.041726,-0.025131,0.016485,-0.098821,0.0068772,0.015048,-0.073056,0.04298,-0.054027,0.095899,-0.036061,-0.13586,-0.089927,-0.074889,-0.071832,-0.00081446,0.06367,0.16799,0.042741,-0.081919,-0.0022174,-0.14382,-0.023523,0.024008,-0.020246,0.059046,0.02355,-0.021266,0.13899,-0.090897,-0.082581,-0.03368,-0.036397,-0.027075,0.050803,-0.12384,-0.16239,0.023968,-0.025169
